Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Has Zonal Electric Heating	Dependency=HVAC Heating Type	Dependency=Tenure	Option=55F	Option=60F	Option=62F	Option=65F	Option=67F	Option=68F	Option=70F	Option=72F	Option=75F	Option=76F	Option=78F	Option=80F	source_count	source_weight	fallback_count	fallback_weight
7AK	Single-Family Attached	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7AK	Single-Family Attached	Yes	None	Owner	0	0	0	0.155998	0.0909249	0.452104	0.300973	0	0	0	0	0	0	0	0	0
7AK	Single-Family Attached	Yes	None	Renter	0	0.00678893	0.0512127	0.163827	0.116503	0.187884	0.288096	0.0542325	0.117702	0	0.0137538	0	0	0	0	0
7AK	Single-Family Detached	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	154	121461
7AK	Single-Family Detached	No	Ducted Heat Pump	Owner	0	0.0147566	0.00592625	0.128219	0.0828007	0.283135	0.337619	0.122355	0.0073186	0.01787	0	0	0	0	141	110709
7AK	Single-Family Detached	No	Ducted Heat Pump	Renter	0	0.0685311	0	0.124388	0.134112	0.453937	0.219031	0	0	0	0	0	0	0	13	10752.6
7AK	Single-Family Detached	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	64	49705	154	121461
7AK	Single-Family Detached	No	Ducted Heating	Owner	0	0.0147566	0.00592625	0.128219	0.0828007	0.283135	0.337619	0.122355	0.0073186	0.01787	0	0	58	45254.5	141	110709
7AK	Single-Family Detached	No	Ducted Heating	Renter	0	0.0685311	0	0.124388	0.134112	0.453937	0.219031	0	0	0	0	0	6	4450.55	13	10752.6
7AK	Single-Family Detached	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	154	121461
7AK	Single-Family Detached	No	Non-Ducted Heat Pump	Owner	0	0.0147566	0.00592625	0.128219	0.0828007	0.283135	0.337619	0.122355	0.0073186	0.01787	0	0	0	0	141	110709
7AK	Single-Family Detached	No	Non-Ducted Heat Pump	Renter	0	0.0685311	0	0.124388	0.134112	0.453937	0.219031	0	0	0	0	0	0	0	13	10752.6
7AK	Single-Family Detached	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	90	71756.3	154	121461
7AK	Single-Family Detached	No	Non-Ducted Heating	Owner	0	0.0147566	0.00592625	0.128219	0.0828007	0.283135	0.337619	0.122355	0.0073186	0.01787	0	0	83	65454.3	141	110709
7AK	Single-Family Detached	No	Non-Ducted Heating	Renter	0	0.0685311	0	0.124388	0.134112	0.453937	0.219031	0	0	0	0	0	7	6302.05	13	10752.6
7AK	Single-Family Detached	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7AK	Single-Family Detached	No	None	Owner	0	0.0145031	0.00582445	0.129877	0.0813784	0.284838	0.338569	0.120253	0.00719288	0.017563	0	0	0	0	0	0
7AK	Single-Family Detached	No	None	Renter	0	0.0685311	0	0.124388	0.134112	0.453937	0.219031	0	0	0	0	0	0	0	0	0
7AK	Single-Family Detached	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23295.2
7AK	Single-Family Detached	Yes	Ducted Heat Pump	Owner	0	0	0	0.224744	0	0.38232	0.392936	0	0	0	0	0	0	0	5	4708.19
7AK	Single-Family Detached	Yes	Ducted Heat Pump	Renter	0	0.048598	0	0.125396	0.114691	0.217379	0.305883	0	0.0895976	0	0.0984554	0	0	0	19	18587
7AK	Single-Family Detached	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23295.2
7AK	Single-Family Detached	Yes	Ducted Heating	Owner	0	0	0	0.224744	0	0.38232	0.392936	0	0	0	0	0	0	0	5	4708.19
7AK	Single-Family Detached	Yes	Ducted Heating	Renter	0	0.048598	0	0.125396	0.114691	0.217379	0.305883	0	0.0895976	0	0.0984554	0	0	0	19	18587
7AK	Single-Family Detached	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23295.2
7AK	Single-Family Detached	Yes	Non-Ducted Heat Pump	Owner	0	0	0	0.224744	0	0.38232	0.392936	0	0	0	0	0	0	0	5	4708.19
7AK	Single-Family Detached	Yes	Non-Ducted Heat Pump	Renter	0	0.048598	0	0.125396	0.114691	0.217379	0.305883	0	0.0895976	0	0.0984554	0	0	0	19	18587
7AK	Single-Family Detached	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	2	1935	24	23295.2
7AK	Single-Family Detached	Yes	Non-Ducted Heating	Owner	0	0	0	0.224744	0	0.38232	0.392936	0	0	0	0	0	2	1935	5	4708.19
7AK	Single-Family Detached	Yes	Non-Ducted Heating	Renter	0	0.048598	0	0.125396	0.114691	0.217379	0.305883	0	0.0895976	0	0.0984554	0	0	0	19	18587
7AK	Single-Family Detached	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7AK	Single-Family Detached	Yes	None	Owner	0	0.0145031	0.00582445	0.129877	0.0813784	0.284838	0.338569	0.120253	0.00719288	0.017563	0	0	0	0	0	0
7AK	Single-Family Detached	Yes	None	Renter	0	0.0685311	0	0.124388	0.134112	0.453937	0.219031	0	0	0	0	0	0	0	0	0
7B	Mobile Home	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Mobile Home	No	Ducted Heat Pump	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Mobile Home	No	Ducted Heat Pump	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Mobile Home	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Mobile Home	No	Ducted Heating	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Mobile Home	No	Ducted Heating	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Mobile Home	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Mobile Home	No	Non-Ducted Heat Pump	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Mobile Home	No	Non-Ducted Heat Pump	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Mobile Home	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Mobile Home	No	Non-Ducted Heating	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Mobile Home	No	Non-Ducted Heating	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Mobile Home	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Mobile Home	No	None	Owner	0	0.00844253	0.00533549	0.0785153	0.0333603	0.39787	0.217186	0.116289	0.104529	0	0.0371038	0.00136888	0	0	0	0
7B	Mobile Home	No	None	Renter	0	0.00339094	0.0277997	0.0858523	0.047869	0.376604	0.225983	0.134323	0.0739337	0	0.00671739	0.0175269	0	0	0	0
7B	Mobile Home	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Mobile Home	Yes	Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Mobile Home	Yes	Ducted Heat Pump	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Mobile Home	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Mobile Home	Yes	Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Mobile Home	Yes	Ducted Heating	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Mobile Home	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Mobile Home	Yes	Non-Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Mobile Home	Yes	Non-Ducted Heat Pump	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Mobile Home	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Mobile Home	Yes	Non-Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Mobile Home	Yes	Non-Ducted Heating	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Mobile Home	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Mobile Home	Yes	None	Owner	0	0.00844253	0.00533549	0.0785153	0.0333603	0.39787	0.217186	0.116289	0.104529	0	0.0371038	0.00136888	0	0	0	0
7B	Mobile Home	Yes	None	Renter	0	0.00339094	0.0277997	0.0858523	0.047869	0.376604	0.225983	0.134323	0.0739337	0	0.00671739	0.0175269	0	0	0	0
7B	Multi-Family with 2 - 4 Units	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 2 - 4 Units	No	Ducted Heat Pump	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 2 - 4 Units	No	Ducted Heat Pump	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 2 - 4 Units	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 2 - 4 Units	No	Ducted Heating	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 2 - 4 Units	No	Ducted Heating	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 2 - 4 Units	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 2 - 4 Units	No	Non-Ducted Heat Pump	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 2 - 4 Units	No	Non-Ducted Heat Pump	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 2 - 4 Units	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	1	9139.16	30	128527
7B	Multi-Family with 2 - 4 Units	No	Non-Ducted Heating	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 2 - 4 Units	No	Non-Ducted Heating	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	1	9139.16	28	113769
7B	Multi-Family with 2 - 4 Units	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Multi-Family with 2 - 4 Units	No	None	Owner	0	0.00844253	0.00533549	0.0785153	0.0333603	0.39787	0.217186	0.116289	0.104529	0	0.0371038	0.00136888	0	0	0	0
7B	Multi-Family with 2 - 4 Units	No	None	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	0	0
7B	Multi-Family with 2 - 4 Units	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 2 - 4 Units	Yes	Ducted Heat Pump	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 2 - 4 Units	Yes	Ducted Heating	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heat Pump	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 2 - 4 Units	Yes	Non-Ducted Heating	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 2 - 4 Units	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Multi-Family with 2 - 4 Units	Yes	None	Owner	0	0.00844253	0.00533549	0.0785153	0.0333603	0.39787	0.217186	0.116289	0.104529	0	0.0371038	0.00136888	0	0	0	0
7B	Multi-Family with 2 - 4 Units	Yes	None	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	0	0
7B	Multi-Family with 5+ Units	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 5+ Units	No	Ducted Heat Pump	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 5+ Units	No	Ducted Heat Pump	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 5+ Units	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 5+ Units	No	Ducted Heating	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 5+ Units	No	Ducted Heating	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 5+ Units	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 5+ Units	No	Non-Ducted Heat Pump	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 5+ Units	No	Non-Ducted Heat Pump	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 5+ Units	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30	128527
7B	Multi-Family with 5+ Units	No	Non-Ducted Heating	Owner	0	0.0225672	0.014262	0.069241	0.0891735	0.283494	0.311752	0.158076	0.0477752	0	0	0.00365907	0	0	325	661454
7B	Multi-Family with 5+ Units	No	Non-Ducted Heating	Renter	0	0	0	0.0780555	0.0720682	0.365792	0.125128	0.256483	0.0841139	0	0.018359	0	0	0	28	113769
7B	Multi-Family with 5+ Units	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Multi-Family with 5+ Units	No	None	Owner	0	0.00844253	0.00533549	0.0785153	0.0333603	0.39787	0.217186	0.116289	0.104529	0	0.0371038	0.00136888	0	0	0	0
7B	Multi-Family with 5+ Units	No	None	Renter	0	0.00339094	0.0277997	0.0858523	0.047869	0.376604	0.225983	0.134323	0.0739337	0	0.00671739	0.0175269	0	0	0	0
7B	Multi-Family with 5+ Units	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 5+ Units	Yes	Ducted Heat Pump	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 5+ Units	Yes	Ducted Heating	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Non-Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 5+ Units	Yes	Non-Ducted Heat Pump	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	Non-Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Multi-Family with 5+ Units	Yes	Non-Ducted Heating	Renter	0	0.0730247	0.0813687	0.113577	0.135095	0.304444	0.199964	0.0649631	0	0	0	0.0275629	0	0	17	55873.5
7B	Multi-Family with 5+ Units	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Multi-Family with 5+ Units	Yes	None	Owner	0	0.00844253	0.00533549	0.0785153	0.0333603	0.39787	0.217186	0.116289	0.104529	0	0.0371038	0.00136888	0	0	0	0
7B	Multi-Family with 5+ Units	Yes	None	Renter	0	0.00339094	0.0277997	0.0858523	0.047869	0.376604	0.225983	0.134323	0.0739337	0	0.00671739	0.0175269	0	0	0	0
7B	Single-Family Attached	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Single-Family Attached	No	Ducted Heat Pump	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Attached	No	Ducted Heat Pump	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Single-Family Attached	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	1	821.043	382	775368
7B	Single-Family Attached	No	Ducted Heating	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Attached	No	Ducted Heating	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	1	821.043	59	128672
7B	Single-Family Attached	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Single-Family Attached	No	Non-Ducted Heat Pump	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Attached	No	Non-Ducted Heat Pump	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Single-Family Attached	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Single-Family Attached	No	Non-Ducted Heating	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Attached	No	Non-Ducted Heating	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Single-Family Attached	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Single-Family Attached	No	None	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	0	0
7B	Single-Family Attached	No	None	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	0	0
7B	Single-Family Attached	Yes	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Single-Family Attached	Yes	Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Single-Family Attached	Yes	Ducted Heat Pump	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Single-Family Attached	Yes	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Single-Family Attached	Yes	Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Single-Family Attached	Yes	Ducted Heating	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Single-Family Attached	Yes	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	47289.2
7B	Single-Family Attached	Yes	Non-Ducted Heat Pump	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	21	35485.8
7B	Single-Family Attached	Yes	Non-Ducted Heat Pump	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Single-Family Attached	Yes	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	1	1028.56	27	47289.2
7B	Single-Family Attached	Yes	Non-Ducted Heating	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	1	1028.56	21	35485.8
7B	Single-Family Attached	Yes	Non-Ducted Heating	Renter	0	0.0602886	0.0671773	0.104342	0.111533	0.271477	0.217489	0.144937	0	0	0	0.0227557	0	0	23	67676.9
7B	Single-Family Attached	Yes	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Single-Family Attached	Yes	None	Owner	0	0	0	0.0829524	0	0.460097	0.171709	0.0901106	0.136629	0	0.0585011	0	0	0	0	0
7B	Single-Family Attached	Yes	None	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	0	0
7B	Single-Family Detached	No	Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Single-Family Detached	No	Ducted Heat Pump	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Detached	No	Ducted Heat Pump	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Single-Family Detached	No	Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	1	9142.69	382	775368
7B	Single-Family Detached	No	Ducted Heating	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Detached	No	Ducted Heating	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	1	9142.69	59	128672
7B	Single-Family Detached	No	Non-Ducted Heat Pump	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	382	775368
7B	Single-Family Detached	No	Non-Ducted Heat Pump	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	0	0	323	646696
7B	Single-Family Detached	No	Non-Ducted Heat Pump	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	0	0	59	128672
7B	Single-Family Detached	No	Non-Ducted Heating	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	2	7064.03	382	775368
7B	Single-Family Detached	No	Non-Ducted Heating	Owner	0	0.0230822	0.0145875	0.0708212	0.0912085	0.289964	0.296046	0.161683	0.0488655	0	0	0.00374257	1	1189.1	323	646696
7B	Single-Family Detached	No	Non-Ducted Heating	Renter	0	0.00534756	0.0438406	0.0903512	0.0339057	0.382843	0.284178	0.0638344	0.0680596	0	0	0.0276402	1	5874.93	59	128672
7B	Single-Family Detached	No	None	Not Available	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7B	Single-Family Detached	No	None	Owner	0	0.0123497	0.00780474	0.0764618	0.0487994	0.369071	0.238233	0.128404	0.089673	0	0.0272012	0.00200239	0	0	0	0
