Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Tenure	Option=Electricity	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Void	source_count	source_weight	fallback_count	fallback_weight
400%+	Mobile Home	Other Fuel	MA	Renter	0	0	1	0	0	5.12049e-54	1.16165e-57	1.93377e-20	6.91074e-17
400%+	Mobile Home	Other Fuel	MD	Not Available	0	0	0	0	1	1.04837e-53	1.45104e-57	9.02377e-21	4.38393e-17
400%+	Mobile Home	Other Fuel	MD	Owner	0	0	1	0	0	1.04837e-53	1.45104e-57	6.84562e-21	3.37772e-17
400%+	Mobile Home	Other Fuel	MD	Renter	0	0	1	0	0	1.04837e-53	1.45104e-57	3.85844e-20	1.86105e-16
400%+	Mobile Home	Other Fuel	ME	Not Available	0	0	0	0	1	4.14031e-19	2.97461e-19	0.093274	228.195
400%+	Mobile Home	Other Fuel	ME	Owner	0	0	1	0	0	4.14031e-19	2.97461e-19	0.0847945	212.86
400%+	Mobile Home	Other Fuel	ME	Renter	0	0	1	0	0	5.71322e-55	2.26561e-58	9.36063e-21	3.96246e-17
400%+	Mobile Home	Other Fuel	MI	Not Available	0	0	0	0	1	7.83759e-19	5.32436e-19	4.30008	47918.6
400%+	Mobile Home	Other Fuel	MI	Owner	0	0	1	0	0	4.61362e-23	1.66046e-26	0.000723055	8.12211
400%+	Mobile Home	Other Fuel	MI	Renter	0	0	1	0	0	5.22414e-19	5.32248e-19	0.20564	1925.65
400%+	Mobile Home	Other Fuel	MN	Not Available	0	0	0	0	1	1.09057e-54	1.73452e-58	1.72579e-21	3.72267e-18
400%+	Mobile Home	Other Fuel	MN	Owner	0	0	1	0	0	1.09057e-54	1.73452e-58	1.72579e-21	3.72267e-18
400%+	Mobile Home	Other Fuel	MN	Renter	0.0188673	0	0.981133	0	0	1.09057e-54	1.73452e-58	9.49183e-21	2.9484e-17
400%+	Mobile Home	Other Fuel	MO	Not Available	0	0	0	0	1	2.93548e-19	1.6119e-19	0.0954344	180.014
400%+	Mobile Home	Other Fuel	MO	Owner	0	0	1	0	0	2.93548e-19	1.6119e-19	0.0954344	180.014
400%+	Mobile Home	Other Fuel	MO	Renter	0.021822	0	0.978178	0	0	1.60293e-55	1.92251e-59	5.73234e-21	1.55705e-17
400%+	Mobile Home	Other Fuel	MS	Not Available	0	0	0	0	1	1.68255e-19	1.27868e-19	0.168165	760.411
400%+	Mobile Home	Other Fuel	MS	Owner	0	0	1	0	0	1.68255e-19	1.27868e-19	0.159757	760.315
400%+	Mobile Home	Other Fuel	MS	Renter	0	0	1	0	0	9.36889e-56	1.58585e-59	3.46462e-21	1.60035e-17
400%+	Mobile Home	Other Fuel	MT	Not Available	0	0	0	0	1	3.91261e-19	3.38178e-19	0.278786	395.609
400%+	Mobile Home	Other Fuel	MT	Owner	0	0	1	0	0	3.91261e-19	3.38178e-19	0.261362	379.954
400%+	Mobile Home	Other Fuel	MT	Renter	0	0	1	0	0	5.612e-55	2.78296e-58	2.24929e-20	6.2145e-17
400%+	Mobile Home	Other Fuel	NC	Not Available	0	0	0	0	1	4.02274e-19	3.3437e-19	0.40612	2054.1
400%+	Mobile Home	Other Fuel	NC	Owner	0	0	1	0	0	1.11051e-19	1.01927e-19	0.170103	873.8
400%+	Mobile Home	Other Fuel	NC	Renter	0	0	1	0	0	9.00858e-20	6.70742e-20	0.777755	3905.52
400%+	Mobile Home	Other Fuel	ND	Not Available	0	0	0	0	1	3.75442e-18	3.559e-18	0.268016	955.122
400%+	Mobile Home	Other Fuel	ND	Owner	0	0	1	0	0	3.75442e-18	3.559e-18	0.268016	955.122
400%+	Mobile Home	Other Fuel	ND	Renter	0.0271248	0	0.972875	0	0	1.70618e-54	1.83751e-57	3.34946e-20	1.71887e-16
400%+	Mobile Home	Other Fuel	NE	Not Available	0	0	0	0	1	8.35233e-54	1.57744e-57	6.04257e-21	1.2488e-17
400%+	Mobile Home	Other Fuel	NE	Owner	0	0	1	0	0	8.35233e-54	1.57744e-57	6.04257e-21	1.2488e-17
400%+	Mobile Home	Other Fuel	NE	Renter	0.0194613	0	0.980539	0	0	8.35233e-54	1.57744e-57	3.32341e-20	9.89067e-17
400%+	Mobile Home	Other Fuel	NH	Not Available	0	0	0	0	1	6.88232e-19	7.70519e-19	0.0778437	187.984
400%+	Mobile Home	Other Fuel	NH	Owner	0	0	1	0	0	6.88232e-19	7.70519e-19	0.070767	175.351
400%+	Mobile Home	Other Fuel	NH	Renter	0	0	1	0	0	1.88023e-54	5.75088e-58	7.73332e-21	3.2313e-17
400%+	Mobile Home	Other Fuel	NJ	Not Available	0	0	0	0	1	2.55382e-54	3.73352e-58	2.98694e-19	2.03347e-15
400%+	Mobile Home	Other Fuel	NJ	Owner	0	0	0.996749	0.00325089	0	2.55382e-54	3.73352e-58	2.84213e-19	1.92922e-15
400%+	Mobile Home	Other Fuel	NJ	Renter	0	0	1	0	0	2.55382e-54	3.73352e-58	1.44801e-20	1.04248e-16
400%+	Mobile Home	Other Fuel	NM	Not Available	0	0	0	0	1	2.58425e-19	2.01965e-19	0.559661	2419.95
400%+	Mobile Home	Other Fuel	NM	Owner	0.156474	0	0.843526	0	0	2.58425e-19	2.01965e-19	0.559661	2419.95
400%+	Mobile Home	Other Fuel	NM	Renter	0.107177	0	0.892823	0	0	1.77276e-55	3.80163e-59	2.53978e-20	8.87882e-17
400%+	Mobile Home	Other Fuel	NV	Not Available	0	0	0	0	1	4.41872e-18	3.46399e-18	3.02224	12385.3
400%+	Mobile Home	Other Fuel	NV	Owner	0.101234	0	0.898766	0	0	4.41872e-18	3.46399e-18	3.02224	12385.3
400%+	Mobile Home	Other Fuel	NV	Renter	0.0670923	0.0124615	0.920446	0	0	4.08999e-55	7.41939e-59	4.62648e-20	1.53286e-16
400%+	Mobile Home	Other Fuel	NY	Not Available	0	0	0	0	1	5.15585e-19	4.59971e-19	5.04236	37515.4
400%+	Mobile Home	Other Fuel	NY	Owner	0	0	1	0	0	5.15585e-19	4.59971e-19	4.79791	35592.1
400%+	Mobile Home	Other Fuel	NY	Renter	0	0	1	0	0	9.28139e-56	1.34152e-59	1.32012e-21	1.03866e-17
400%+	Mobile Home	Other Fuel	OH	Not Available	0	0	0	0	1	1.59829e-18	1.37912e-18	5.28262	54612.9
400%+	Mobile Home	Other Fuel	OH	Owner	0	0	1	0	0	1.59829e-18	1.37912e-18	5.02994	52417.8
400%+	Mobile Home	Other Fuel	OH	Renter	0	0	1	0	0	1.44407e-55	1.01323e-59	6.84876e-22	5.94977e-18
400%+	Mobile Home	Other Fuel	OK	Not Available	0	0	0	0	1	1.84608e-55	2.66871e-59	1.43374e-21	1.13196e-17
400%+	Mobile Home	Other Fuel	OK	Owner	0	0	1	0	0	1.84608e-55	2.66871e-59	1.35409e-21	1.13196e-17
400%+	Mobile Home	Other Fuel	OK	Renter	0	0.0304613	0.969539	0	0	1.84608e-55	2.66871e-59	3.58436e-21	2.06576e-17
400%+	Mobile Home	Other Fuel	OR	Not Available	0	0	0	0	1	9.35439e-19	9.4895e-19	0.36067	3112.35
400%+	Mobile Home	Other Fuel	OR	Owner	0.141074	0	0.858926	0	0	9.35439e-19	9.4895e-19	0.36067	3112.35
400%+	Mobile Home	Other Fuel	OR	Renter	0.198729	0.00594913	0.795322	0	0	1.1207e-55	2.17927e-59	9.1221e-21	8.41783e-17
400%+	Mobile Home	Other Fuel	PA	Not Available	0	0	0	0	1	6.67361e-19	2.55265e-19	4.3632	32951.7
400%+	Mobile Home	Other Fuel	PA	Owner	0	0	1	0	0	6.67361e-19	2.55265e-19	4.15169	31262.4
400%+	Mobile Home	Other Fuel	PA	Renter	0	0	1	0	0	2.39783e-55	2.96584e-59	2.27997e-21	1.82091e-17
400%+	Mobile Home	Other Fuel	RI	Not Available	0	0	0	0	1	4.45029e-18	4.71735e-18	0.418107	857.305
400%+	Mobile Home	Other Fuel	RI	Owner	0	0	1	0	0	4.45029e-18	4.71735e-18	0.380098	799.694
400%+	Mobile Home	Other Fuel	RI	Renter	0.0299911	3.48417e-05	0.969974	0	0	2.26944e-53	1.22676e-56	7.75328e-20	2.75072e-16
400%+	Mobile Home	Other Fuel	SC	Not Available	0	0	0	0	1	2.65118e-19	1.59799e-19	0.271423	1774.4
400%+	Mobile Home	Other Fuel	SC	Owner	0	0	1	0	0	8.06016e-20	5.90803e-20	0.1252	831.275
400%+	Mobile Home	Other Fuel	SC	Renter	0	0	1	0	0	5.19575e-20	2.45501e-20	0.454892	2952.45
400%+	Mobile Home	Other Fuel	SD	Not Available	0	0	0	0	1	6.73341e-19	6.1998e-19	0.10868	222.926
400%+	Mobile Home	Other Fuel	SD	Owner	0	0	1	0	0	6.73341e-19	6.1998e-19	0.10868	222.926
400%+	Mobile Home	Other Fuel	SD	Renter	0.0206943	0	0.979306	0	0	3.81448e-54	1.98966e-57	3.38619e-20	1.00021e-16
400%+	Mobile Home	Other Fuel	TN	Not Available	0	0	0	0	1	1.36329e-18	9.05849e-19	0.350332	1806.95
400%+	Mobile Home	Other Fuel	TN	Owner	0	0	1	0	0	1.21145e-18	9.05298e-19	0.332714	1806.17
400%+	Mobile Home	Other Fuel	TN	Renter	0	0	1	0	0	4.60514e-23	8.37236e-26	0.000197037	1.03815
400%+	Mobile Home	Other Fuel	TX	Not Available	0	0	0	0	1	1.25831e-18	9.92643e-19	0.119065	726.924
400%+	Mobile Home	Other Fuel	TX	Owner	0	0	1	0	0	1.25831e-18	9.92643e-19	0.119065	726.924
400%+	Mobile Home	Other Fuel	TX	Renter	0	0.0289556	0.971044	0	0	1.41256e-56	1.25093e-60	6.01475e-22	2.09578e-18
400%+	Mobile Home	Other Fuel	UT	Not Available	0	0	0	0	1	7.17307e-19	3.70324e-19	0.135305	147.505
400%+	Mobile Home	Other Fuel	UT	Owner	0	0	1	0	0	7.17307e-19	3.70324e-19	0.126848	141.668
400%+	Mobile Home	Other Fuel	UT	Renter	0	0	1	0	0	2.97159e-54	6.35551e-58	1.57649e-20	3.34619e-17
400%+	Mobile Home	Other Fuel	VA	Not Available	0	0	0	0	1	2.01625e-18	1.83549e-18	0.972414	5692.06
400%+	Mobile Home	Other Fuel	VA	Owner	0	0	1	0	0	2.01625e-18	1.83549e-18	0.737693	4385.61
400%+	Mobile Home	Other Fuel	VA	Renter	0	0	1	0	0	7.19451e-56	8.41334e-60	8.90191e-21	5.17336e-17
400%+	Mobile Home	Other Fuel	VT	Not Available	0	0	0	0	1	5.13537e-18	4.57266e-18	0.406541	1245.07
400%+	Mobile Home	Other Fuel	VT	Owner	0	0	1	0	0	3.70959e-18	3.24766e-18	0.311467	978.775
400%+	Mobile Home	Other Fuel	VT	Renter	0	0	1	0	0	1.15359e-19	1.13065e-19	0.232461	1231.84
400%+	Mobile Home	Other Fuel	WA	Not Available	0	0	0	0	1	1.4304e-18	1.07205e-18	0.256559	1704.67
400%+	Mobile Home	Other Fuel	WA	Owner	0.0785261	0	0.921474	0	0	1.4304e-18	1.07205e-18	0.256559	1704.67
400%+	Mobile Home	Other Fuel	WA	Renter	0.114767	0	0.885233	0	0	8.10656e-56	1.23957e-59	4.60434e-21	3.27151e-17
400%+	Mobile Home	Other Fuel	WI	Not Available	0	0	0	0	1	5.40502e-19	6.68798e-19	3.80914	38873.7
400%+	Mobile Home	Other Fuel	WI	Owner	0	0	1	0	0	5.40502e-19	6.68798e-19	3.62695	37311.2
400%+	Mobile Home	Other Fuel	WI	Renter	0	0	1	0	0	6.90137e-55	1.09036e-58	2.32634e-21	1.99501e-17
400%+	Mobile Home	Other Fuel	WV	Not Available	0	0	0	0	1	1.43349e-55	3.73394e-59	3.77343e-21	2.67665e-17
400%+	Mobile Home	Other Fuel	WV	Owner	0	0	1	0	0	1.43349e-55	3.73394e-59	2.8626e-21	2.0623e-17
400%+	Mobile Home	Other Fuel	WV	Renter	0	0	1	0	0	1.43349e-55	3.73394e-59	1.61347e-20	1.13628e-16
400%+	Mobile Home	Other Fuel	WY	Not Available	0	0	0	0	1	5.21546e-18	3.87826e-18	0.970442	1707.19
400%+	Mobile Home	Other Fuel	WY	Owner	0	0	1	0	0	3.76015e-18	2.74382e-18	0.765244	1379.13
400%+	Mobile Home	Other Fuel	WY	Renter	0	0	1	0	0	1.18374e-19	9.78956e-20	0.433636	1485.27
400%+	Mobile Home	Propane	AK	Not Available	0	0	0	0	1	3.12324e-38	3.0798e-38	3.37582e-19	2.87994e-16
400%+	Mobile Home	Propane	AK	Owner	0.178656	0	0.821344	0	0	3.12324e-38	3.0798e-38	2.90925e-19	2.50277e-16
400%+	Mobile Home	Propane	AK	Renter	0	0	1	0	0	3.12324e-38	3.0798e-38	4.66577e-20	3.77167e-17
400%+	Mobile Home	Propane	AL	Not Available	0	0	0	0	1	0.0149608	76.8549	0.168772	635.854
400%+	Mobile Home	Propane	AL	Owner	0	0	1	0	0	0.0149608	76.8549	0.160333	635.773
400%+	Mobile Home	Propane	AL	Renter	0	0	1	0	0	2.19476e-39	2.6464e-39	1.83216e-21	7.05124e-18
400%+	Mobile Home	Propane	AR	Not Available	0	0	0	0	1	0.000819863	3.84633	0.0775072	725.619
400%+	Mobile Home	Propane	AR	Owner	0	0	1	0	0	0.000819863	3.84633	0.0732012	725.617
400%+	Mobile Home	Propane	AR	Renter	0	0.030188	0.969812	0	0	1.71824e-39	1.68939e-39	4.06092e-21	2.77523e-17
400%+	Mobile Home	Propane	AZ	Not Available	0	0	0	0	1	0.0216188	87.3315	0.658081	2314.8
400%+	Mobile Home	Propane	AZ	Owner	0.377489	0	0.622511	0	0	0.0216188	87.3315	0.658081	2314.8
400%+	Mobile Home	Propane	AZ	Renter	0.281826	0	0.718174	0	0	1.53393e-39	1.58279e-39	9.2668e-21	2.63536e-17
400%+	Mobile Home	Propane	CA	Not Available	0	0	0	0	1	0.0303127	277.447	0.218899	1066.56
400%+	Mobile Home	Propane	CA	Owner	0.310654	0	0.689346	0	0	0.0303127	277.447	0.218899	1066.56
400%+	Mobile Home	Propane	CA	Renter	0.406739	0	0.593261	0	0	5.27687e-40	5.38098e-40	1.60892e-21	8.38306e-18
400%+	Mobile Home	Propane	CO	Not Available	0	0	0	0	1	0.00565307	14.7625	0.150141	140.69
400%+	Mobile Home	Propane	CO	Owner	0	0	1	0	0	0.00565307	14.7625	0.140757	135.123
400%+	Mobile Home	Propane	CO	Renter	0	0	1	0	0	4.96085e-39	4.54742e-39	7.41128e-21	1.35215e-17
400%+	Mobile Home	Propane	CT	Not Available	0	0	0	0	1	1.28769e-37	1.2839e-37	3.24036e-21	7.76128e-18
400%+	Mobile Home	Propane	CT	Owner	0	0	1	0	0	1.28769e-37	1.2839e-37	2.94578e-21	7.23972e-18
400%+	Mobile Home	Propane	CT	Renter	0	0	1	0	0	1.28769e-37	1.2839e-37	1.17831e-20	4.88331e-17
400%+	Mobile Home	Propane	DC	Not Available	0	0	0	0	1	4.7619e-18	4.7619e-18	0.337946	2102.81
400%+	Mobile Home	Propane	DC	Owner	0	0	1	0	0	4.7619e-18	4.7619e-18	0.256373	1620.17
400%+	Mobile Home	Propane	DC	Renter	0	0	1	0	0	4.7619e-18	4.7619e-18	1.44501	8926.77
400%+	Mobile Home	Propane	DE	Not Available	0	0	0	0	1	0.148799	372.609	0.477133	2678.15
400%+	Mobile Home	Propane	DE	Owner	0	0	1	0	0	0.0804078	193.431	0.260796	1486.73
400%+	Mobile Home	Propane	DE	Renter	0	0	1	0	0	0.0103972	29.1075	0.570215	3177.64
400%+	Mobile Home	Propane	FL	Not Available	0	0	0	0	1	0.00434536	18.6843	0.195793	755.224
400%+	Mobile Home	Propane	FL	Owner	0	0	1	0	0	0.00434536	18.6843	0.148533	581.884
400%+	Mobile Home	Propane	FL	Renter	0	0	1	0	0	2.00295e-40	1.94519e-40	2.70124e-21	1.03446e-17
400%+	Mobile Home	Propane	GA	Not Available	0	0	0	0	1	0.0278267	172.731	0.268777	1356.66
400%+	Mobile Home	Propane	GA	Owner	0	0	1	0	0	0.00630664	35.4897	0.0924235	473.803
400%+	Mobile Home	Propane	GA	Renter	0	0	1	0	0	0.00760672	51.6299	0.62832	3148.7
400%+	Mobile Home	Propane	HI	Not Available	0	0	0	0	1	4.7619e-18	4.7619e-18	18.5157	99781.1
400%+	Mobile Home	Propane	HI	Owner	0.0497202	0	0.65498	0.295299	0	4.7619e-18	4.7619e-18	14.7407	79694.6
400%+	Mobile Home	Propane	HI	Renter	0.110136	0	0.889864	0	0	4.7619e-18	4.7619e-18	3.77505	20086.5
400%+	Mobile Home	Propane	IA	Not Available	0	0	0	0	1	0.00150229	2.72804	0.0494595	109.755
400%+	Mobile Home	Propane	IA	Owner	0	0	1	0	0	0.00150229	2.72804	0.0494595	109.755
400%+	Mobile Home	Propane	IA	Renter	0.0328981	0	0.967102	0	0	7.66361e-39	7.09918e-39	1.38768e-20	4.43438e-17
400%+	Mobile Home	Propane	ID	Not Available	0	0	0	0	1	0.0330638	41.8174	0.30508	472.186
400%+	Mobile Home	Propane	ID	Owner	0	0	1	0	0	0.0330638	41.8174	0.286013	453.501
400%+	Mobile Home	Propane	ID	Renter	0	0	1	0	0	1.64525e-38	1.65667e-38	1.70784e-20	5.1465e-17
400%+	Mobile Home	Propane	IL	Not Available	0	0	0	0	1	1.31749e-18	8.10512e-19	2.9187	28702
400%+	Mobile Home	Propane	IL	Owner	0	0	1	0	0	4.5133e-19	3.80462e-19	1.90405	18874.3
400%+	Mobile Home	Propane	IL	Renter	0	0	1	0	0	2.07417e-19	8.03544e-20	0.0439565	363.235
400%+	Mobile Home	Propane	IN	Not Available	0	0	0	0	1	4.17346e-55	6.96754e-59	1.32908e-19	1.53128e-15
400%+	Mobile Home	Propane	IN	Owner	0	0	0.998258	0.00174164	0	4.17346e-55	6.96754e-59	1.26551e-19	1.46974e-15
400%+	Mobile Home	Propane	IN	Renter	0	0	1	0	0	4.17346e-55	6.96754e-59	6.35712e-21	6.1547e-17
400%+	Mobile Home	Propane	KS	Not Available	0	0	0	0	1	0.0225337	91.8837	0.124874	250.447
400%+	Mobile Home	Propane	KS	Owner	0	0	1	0	0	0.0225337	91.8837	0.124874	250.447
400%+	Mobile Home	Propane	KS	Renter	0.0200283	0	0.979972	0	0	4.78632e-38	4.1455e-38	1.45883e-20	4.21325e-17
400%+	Mobile Home	Propane	KY	Not Available	0	0	0	0	1	8.52554e-19	6.3081e-19	0.25451	1451.99
400%+	Mobile Home	Propane	KY	Owner	0	0	1	0	0	8.52554e-19	6.3081e-19	0.241785	1451.8
400%+	Mobile Home	Propane	KY	Renter	0	0	1	0	0	1.21857e-55	3.22179e-59	3.36493e-21	1.96101e-17
400%+	Mobile Home	Propane	LA	Not Available	0	0	0	0	1	0.00981387	50.0212	0.205882	1826.95
400%+	Mobile Home	Propane	LA	Owner	0	0	1	0	0	0.0084118	50.0202	0.194442	1826.92
400%+	Mobile Home	Propane	LA	Renter	0	1.64533e-10	1	0	0	1.41067e-08	5.06433e-09	5.17896e-06	0.0335474
400%+	Mobile Home	Propane	MA	Not Available	0	0	0	0	1	5.12049e-38	7.78588e-38	5.31786e-21	1.09836e-17
400%+	Mobile Home	Propane	MA	Owner	0	0	1	0	0	5.12049e-38	7.78588e-38	4.83442e-21	1.02455e-17
400%+	Mobile Home	Propane	MA	Renter	0	0	1	0	0	5.12049e-38	7.78588e-38	1.93377e-20	6.91074e-17
400%+	Mobile Home	Propane	MD	Not Available	0	0	0	0	1	1.04837e-53	1.45104e-57	6.56274e-21	3.21444e-17
400%+	Mobile Home	Propane	MD	Owner	0	0	1	0	0	1.04837e-53	1.45104e-57	4.97863e-21	2.47665e-17
400%+	Mobile Home	Propane	MD	Renter	0	0	1	0	0	1.04837e-53	1.45104e-57	2.80614e-20	1.36458e-16
400%+	Mobile Home	Propane	ME	Not Available	0	0	0	0	1	0.00828062	17.3504	0.093274	228.195
400%+	Mobile Home	Propane	ME	Owner	0	0	1	0	0	0.00828062	17.3504	0.0847945	212.86
400%+	Mobile Home	Propane	ME	Renter	0	0	1	0	0	1.14264e-38	1.32149e-38	9.36063e-21	3.96246e-17
400%+	Mobile Home	Propane	MI	Not Available	0	0	0	0	1	0.0391879	295.779	3.07149	33394.3
400%+	Mobile Home	Propane	MI	Owner	0	0	1	0	0	2.30681e-06	9.22422e-06	0.000516468	5.66027
400%+	Mobile Home	Propane	MI	Renter	0	0	1	0	0	0.0261207	295.675	0.146886	1341.98
400%+	Mobile Home	Propane	MN	Not Available	0	0	0	0	1	4.36228e-38	4.75215e-38	1.72579e-21	3.72267e-18
400%+	Mobile Home	Propane	MN	Owner	0	0	1	0	0	4.36228e-38	4.75215e-38	1.72579e-21	3.72267e-18
400%+	Mobile Home	Propane	MN	Renter	0.0188673	0	0.981133	0	0	4.36228e-38	4.75215e-38	9.49183e-21	2.9484e-17
400%+	Mobile Home	Propane	MO	Not Available	0	0	0	0	1	0.00587095	29.4933	0.0954344	180.014
400%+	Mobile Home	Propane	MO	Owner	0	0	1	0	0	0.00587095	29.4933	0.0954344	180.014
400%+	Mobile Home	Propane	MO	Renter	0.021822	0	0.978178	0	0	3.20585e-39	3.51765e-39	5.73234e-21	1.55705e-17
400%+	Mobile Home	Propane	MS	Not Available	0	0	0	0	1	0.00673022	32.4298	0.145743	652.718
400%+	Mobile Home	Propane	MS	Owner	0	0	1	0	0	0.00673022	32.4298	0.138456	652.635
400%+	Mobile Home	Propane	MS	Renter	0	0	1	0	0	3.74756e-39	4.02201e-39	3.00267e-21	1.3737e-17
400%+	Mobile Home	Propane	MT	Not Available	0	0	0	0	1	0.0156504	28.7615	0.226514	351.172
400%+	Mobile Home	Propane	MT	Owner	0	0	1	0	0	0.0156504	28.7615	0.212357	337.276
400%+	Mobile Home	Propane	MT	Renter	0	0	1	0	0	2.2448e-38	2.36686e-38	1.82755e-20	5.51646e-17
400%+	Mobile Home	Propane	NC	Not Available	0	0	0	0	1	0.00402274	28.6454	0.29536	1506.13
400%+	Mobile Home	Propane	NC	Owner	0	0	1	0	0	0.00111051	8.73206	0.123711	640.699
400%+	Mobile Home	Propane	NC	Renter	0	0	1	0	0	0.000900858	5.74623	0.56564	2863.66
400%+	Mobile Home	Propane	ND	Not Available	0	0	0	0	1	0.225265	206.001	0.268016	955.122
400%+	Mobile Home	Propane	ND	Owner	0	0	1	0	0	0.225265	206.001	0.268016	955.122
400%+	Mobile Home	Propane	ND	Renter	0.0271248	0	0.972875	0	0	1.02371e-37	1.06358e-37	3.34946e-20	1.71887e-16
400%+	Mobile Home	Propane	NE	Not Available	0	0	0	0	1	8.35233e-54	1.57744e-57	6.04257e-21	1.2488e-17
400%+	Mobile Home	Propane	NE	Owner	0	0	1	0	0	8.35233e-54	1.57744e-57	6.04257e-21	1.2488e-17
400%+	Mobile Home	Propane	NE	Renter	0.0194613	0	0.980539	0	0	8.35233e-54	1.57744e-57	3.32341e-20	9.89067e-17
400%+	Mobile Home	Propane	NH	Not Available	0	0	0	0	1	0.00688232	26.2164	0.0778437	187.984
400%+	Mobile Home	Propane	NH	Owner	0	0	1	0	0	0.00688232	26.2164	0.070767	175.351
400%+	Mobile Home	Propane	NH	Renter	0	0	1	0	0	1.88023e-38	1.9567e-38	7.73332e-21	3.2313e-17
400%+	Mobile Home	Propane	NJ	Not Available	0	0	0	0	1	2.55382e-38	2.17902e-38	2.45983e-19	1.70432e-15
400%+	Mobile Home	Propane	NJ	Owner	0	0	0.996749	0.00325089	0	2.55382e-38	2.17902e-38	2.34058e-19	1.61694e-15
400%+	Mobile Home	Propane	NJ	Renter	0	0	1	0	0	2.55382e-38	2.17902e-38	1.19248e-20	8.7374e-17
400%+	Mobile Home	Propane	NM	Not Available	0	0	0	0	1	2.58425e-19	2.01965e-19	0.559661	2419.95
400%+	Mobile Home	Propane	NM	Owner	0.156474	0	0.843526	0	0	2.58425e-19	2.01965e-19	0.559661	2419.95
400%+	Mobile Home	Propane	NM	Renter	0.107177	0	0.892823	0	0	1.77276e-55	3.80163e-59	2.53978e-20	8.87882e-17
400%+	Mobile Home	Propane	NV	Not Available	0	0	0	0	1	0.0883743	440.944	3.02224	12385.3
400%+	Mobile Home	Propane	NV	Owner	0.101234	0	0.898766	0	0	0.0883743	440.944	3.02224	12385.3
400%+	Mobile Home	Propane	NV	Renter	0.0670923	0.0124615	0.920446	0	0	8.17997e-39	9.44441e-39	4.62648e-20	1.53286e-16
400%+	Mobile Home	Propane	NY	Not Available	0	0	0	0	1	0.0412468	249.59	4.15253	31442.9
400%+	Mobile Home	Propane	NY	Owner	0	0	1	0	0	0.0412468	249.59	3.95122	29831
400%+	Mobile Home	Propane	NY	Renter	0	0	1	0	0	7.42511e-39	7.2794e-39	1.08716e-21	8.7054e-18
400%+	Mobile Home	Propane	OH	Not Available	0	0	0	0	1	0.0479488	547.708	3.7733	38059.5
400%+	Mobile Home	Propane	OH	Owner	0	0	1	0	0	0.0479488	547.708	3.59282	36529.8
400%+	Mobile Home	Propane	OH	Renter	0	0	1	0	0	4.33222e-39	4.024e-39	4.89197e-22	4.14637e-18
400%+	Mobile Home	Propane	OK	Not Available	0	0	0	0	1	5.53823e-39	5.88442e-39	1.43374e-21	1.13196e-17
400%+	Mobile Home	Propane	OK	Owner	0	0	1	0	0	5.53823e-39	5.88442e-39	1.35409e-21	1.13196e-17
400%+	Mobile Home	Propane	OK	Renter	0	0.0304613	0.969539	0	0	5.53823e-39	5.88442e-39	3.58436e-21	2.06576e-17
400%+	Mobile Home	Propane	OR	Not Available	0	0	0	0	1	0.00935439	71.3829	0.36067	3112.35
400%+	Mobile Home	Propane	OR	Owner	0.141074	0	0.858926	0	0	0.00935439	71.3829	0.36067	3112.35
400%+	Mobile Home	Propane	OR	Renter	0.198729	0.00594913	0.795322	0	0	1.1207e-39	1.63932e-39	9.1221e-21	8.41783e-17
400%+	Mobile Home	Propane	PA	Not Available	0	0	0	0	1	0.033368	111.292	3.59323	27618
400%+	Mobile Home	Propane	PA	Owner	0	0	1	0	0	0.033368	111.292	3.41904	26202.1
400%+	Mobile Home	Propane	PA	Renter	0	0	1	0	0	1.19891e-38	1.29307e-38	1.87762e-21	1.52617e-17
400%+	Mobile Home	Propane	RI	Not Available	0	0	0	0	1	4.45029e-18	4.71735e-18	0.418107	857.305
400%+	Mobile Home	Propane	RI	Owner	0	0	1	0	0	4.45029e-18	4.71735e-18	0.380098	799.694
400%+	Mobile Home	Propane	RI	Renter	0.0299911	3.48417e-05	0.969974	0	0	2.26944e-53	1.22676e-56	7.75328e-20	2.75072e-16
400%+	Mobile Home	Propane	SC	Not Available	0	0	0	0	1	0.0106047	46.4805	0.197398	1301.04
400%+	Mobile Home	Propane	SC	Owner	0	0	1	0	0	0.00322406	17.1846	0.0910547	609.518
400%+	Mobile Home	Propane	SC	Renter	0	0	1	0	0	0.0020783	7.14082	0.330831	2164.84
400%+	Mobile Home	Propane	SD	Not Available	0	0	0	0	1	0.0134668	25.0664	0.10868	222.926
400%+	Mobile Home	Propane	SD	Owner	0	0	1	0	0	0.0134668	25.0664	0.10868	222.926
400%+	Mobile Home	Propane	SD	Renter	0.0206943	0	0.979306	0	0	7.62896e-38	8.04438e-38	3.38619e-20	1.00021e-16
400%+	Mobile Home	Propane	TN	Not Available	0	0	0	0	1	0.0681646	255.513	0.303621	1551.04
400%+	Mobile Home	Propane	TN	Owner	0	0	1	0	0	0.0605724	255.358	0.288352	1550.37
400%+	Mobile Home	Propane	TN	Renter	0	0	1	0	0	2.30257e-06	2.3616e-05	0.000170765	0.89112
400%+	Mobile Home	Propane	TX	Not Available	0	0	0	0	1	0.0251662	247.384	0.119065	726.924
