Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	fallback_count	fallback_weight
Multi-Family with 5+ Units	None	SC	1950s	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	SC	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	SC	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	SC	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Electricity	SC	1960s	0.419574	0.343479	0.0482591	0.188688	0	1	8310.01	25	204982
Multi-Family with 5+ Units	Fuel Oil	SC	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	SC	1960s	0	0.977569	0	0.022431	0	1	7307.09	19	125237
Multi-Family with 5+ Units	None	SC	1960s	0	0	0	0	1	0	0	26	412662
Multi-Family with 5+ Units	Other Fuel	SC	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	SC	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	SC	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	SC	1970s	0.307388	0.505808	0	0.186804	0	3	22886.6	47	575934
Multi-Family with 5+ Units	Fuel Oil	SC	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Natural Gas	SC	1970s	0	0.655681	0	0.344319	0	0	0	11	70965.7
Multi-Family with 5+ Units	None	SC	1970s	0	0	0	0	1	0	0	13	237555
Multi-Family with 5+ Units	Other Fuel	SC	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Propane	SC	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Wood	SC	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 5+ Units	Electricity	SC	1980s	0.311659	0.455874	0.0188658	0.213601	0	4	32121.6	49	543236
Multi-Family with 5+ Units	Fuel Oil	SC	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	SC	1980s	0	0.85365	0	0.14635	0	0	0	14	123124
Multi-Family with 5+ Units	None	SC	1980s	0	0	0	0	1	0	0	13	204653
Multi-Family with 5+ Units	Other Fuel	SC	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	SC	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	SC	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	SC	1990s	0.336427	0.466229	0.0260965	0.171247	0	3	23725.7	34	364869
Multi-Family with 5+ Units	Fuel Oil	SC	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Natural Gas	SC	1990s	0	0.844303	0	0.155697	0	1	6846.25	10	78422.2
Multi-Family with 5+ Units	None	SC	1990s	0	0	0	0	1	0	0	12	190511
Multi-Family with 5+ Units	Other Fuel	SC	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Propane	SC	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Wood	SC	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 5+ Units	Electricity	SC	2000s	0.335971	0.549157	0.0253404	0.0895316	0	4	27028.2	56	503859
Multi-Family with 5+ Units	Fuel Oil	SC	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	SC	2000s	0	0.989382	0	0.0106182	0	1	7928.81	21	135935
Multi-Family with 5+ Units	None	SC	2000s	0	0	0	0	1	0	0	14	212291
Multi-Family with 5+ Units	Other Fuel	SC	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	SC	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	SC	2000s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	SC	2010s	0.397476	0.475862	0	0.126662	0	6	42988.7	52	418254
Multi-Family with 5+ Units	Fuel Oil	SC	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Natural Gas	SC	2010s	0	0.88825	0	0.11175	0	1	5873.08	16	124463
Multi-Family with 5+ Units	None	SC	2010s	0	0	0	0	1	2	12952.9	12	111791
Multi-Family with 5+ Units	Other Fuel	SC	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Propane	SC	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Wood	SC	2010s	0	0.468141	0	0.531859	0	0	0	21	103803
Multi-Family with 5+ Units	Electricity	SC	<1940	0.536867	0.249433	0	0.213701	0	0	0	26	86531.1
Multi-Family with 5+ Units	Fuel Oil	SC	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Natural Gas	SC	<1940	0	0.268676	0	0.731324	0	0	0	17	41112.3
Multi-Family with 5+ Units	None	SC	<1940	0	0	0	0	1	0	0	102	1.39304e+06
Multi-Family with 5+ Units	Other Fuel	SC	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Propane	SC	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 5+ Units	Wood	SC	<1940	0	0.290043	0	0.709957	0	0	0	75	564178
Single-Family Attached	Electricity	SC	1940s	0.373967	0.127346	0.011151	0.487536	0	0	0	19	25883
Single-Family Attached	Fuel Oil	SC	1940s	0	0.719231	0	0.280769	0	0	0	14	25450.2
Single-Family Attached	Natural Gas	SC	1940s	0	0.692974	0	0.307026	0	0	0	47	28454.6
Single-Family Attached	None	SC	1940s	0	0	0	0	1	0	0	11	32551.1
Single-Family Attached	Other Fuel	SC	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Propane	SC	1940s	0	0.801773	0	0.198227	0	0	0	13	33693.9
Single-Family Attached	Wood	SC	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Attached	Electricity	SC	1950s	0.562421	0.317793	0.00577098	0.114014	0	0	0	67	637991
Single-Family Attached	Fuel Oil	SC	1950s	0	0.764685	0	0.235315	0	0	0	16	101249
Single-Family Attached	Natural Gas	SC	1950s	0	0.909206	0	0.0907939	0	0	0	14	58968
Single-Family Attached	None	SC	1950s	0	0	0	0	1	1	5652.13	15	153709
Single-Family Attached	Other Fuel	SC	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Propane	SC	1950s	0	0.751049	0	0.248951	0	1	4345.02	23	151953
Single-Family Attached	Wood	SC	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Attached	Electricity	SC	1960s	0.619284	0.174499	0.026835	0.179381	0	2	9303.56	90	729158
Single-Family Attached	Fuel Oil	SC	1960s	0	0.764321	0	0.235679	0	0	0	13	82575.6
Single-Family Attached	Natural Gas	SC	1960s	0	0.90787	0	0.0921305	0	1	4410.29	16	61762.3
Single-Family Attached	None	SC	1960s	0	0	0	0	1	0	0	12	137486
Single-Family Attached	Other Fuel	SC	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Propane	SC	1960s	0	0.876811	0	0.123189	0	0	0	24	157979
Single-Family Attached	Wood	SC	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Attached	Electricity	SC	1970s	0.446793	0.475164	0	0.0780421	0	0	0	23	138266
Single-Family Attached	Fuel Oil	SC	1970s	0	0.72345	0	0.27655	0	0	0	12	71350.7
Single-Family Attached	Natural Gas	SC	1970s	0	1	0	0	0	1	3583.35	11	51283.5
Single-Family Attached	None	SC	1970s	0	0	0	0	1	2	7811.21	15	154753
Single-Family Attached	Other Fuel	SC	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Propane	SC	1970s	0	0.601009	0	0.398991	0	0	0	13	111447
Single-Family Attached	Wood	SC	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Attached	Electricity	SC	1980s	0.402333	0.474597	0.0249961	0.0980743	0	1	3922.29	38	203664
Single-Family Attached	Fuel Oil	SC	1980s	0	0.726166	0	0.273834	0	0	0	24	153895
Single-Family Attached	Natural Gas	SC	1980s	0	0.964395	0	0.0356047	0	0	0	22	123988
Single-Family Attached	None	SC	1980s	0	0	0	0	1	0	0	20	226520
Single-Family Attached	Other Fuel	SC	1980s	0	0.0846033	0	0.915397	0	0	0	11	72307.2
Single-Family Attached	Propane	SC	1980s	0	0.757933	0	0.242067	0	0	0	12	78136.7
Single-Family Attached	Wood	SC	1980s	0	0.0994348	0	0.900565	0	0	0	10	61522
Single-Family Attached	Electricity	SC	1990s	0.521229	0.367284	0	0.111487	0	2	10061.6	25	140382
Single-Family Attached	Fuel Oil	SC	1990s	0	0.796669	0	0.203331	0	0	0	18	110781
Single-Family Attached	Natural Gas	SC	1990s	0	0.915751	0	0.084249	0	2	10022.3	15	67695.5
Single-Family Attached	None	SC	1990s	0	0	0	0	1	0	0	21	242834
Single-Family Attached	Other Fuel	SC	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Propane	SC	1990s	0	0.727519	0	0.272481	0	0	0	12	73660.9
Single-Family Attached	Wood	SC	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Attached	Electricity	SC	2000s	0.557774	0.389457	0	0.0527692	0	7	27144	41	251654
Single-Family Attached	Fuel Oil	SC	2000s	0	0.863429	0	0.136571	0	0	0	22	109272
Single-Family Attached	Natural Gas	SC	2000s	0	1	0	0	0	2	6744.64	37	164044
Single-Family Attached	None	SC	2000s	0	0	0	0	1	0	0	25	249284
Single-Family Attached	Other Fuel	SC	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Attached	Propane	SC	2000s	0	0.828186	0	0.171814	0	0	0	17	86857.6
Single-Family Attached	Wood	SC	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Attached	Electricity	SC	2010s	0.573088	0.378121	0.0487912	0	0	1	4469.33	23	113503
Single-Family Attached	Fuel Oil	SC	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Attached	Natural Gas	SC	2010s	0	0.943277	0	0.0567234	0	0	0	21	79966.5
Single-Family Attached	None	SC	2010s	0	0	0	0	1	0	0	16	146966
Single-Family Attached	Other Fuel	SC	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Attached	Propane	SC	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Attached	Wood	SC	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Attached	Electricity	SC	<1940	0.373967	0.127346	0.011151	0.487536	0	0	0	19	66887.5
Single-Family Attached	Fuel Oil	SC	<1940	0	0.719231	0	0.280769	0	0	0	14	65769.1
Single-Family Attached	Natural Gas	SC	<1940	0	0.692974	0	0.307026	0	0	0	47	73533.1
Single-Family Attached	None	SC	<1940	0	0	0	0	1	0	0	11	84119.4
Single-Family Attached	Other Fuel	SC	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Single-Family Attached	Propane	SC	<1940	0	0.801773	0	0.198227	0	0	0	13	87072.6
Single-Family Attached	Wood	SC	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Single-Family Detached	Electricity	SC	1940s	0.408405	0.373142	0.0742355	0.144218	0	4	7249.31	44	119139
Single-Family Detached	Fuel Oil	SC	1940s	0	0.747184	0	0.252816	0	0	0	12	23434
Single-Family Detached	Natural Gas	SC	1940s	0	0.782583	0	0.217417	0	8	16126.5	106	197523
Single-Family Detached	None	SC	1940s	0	0	0	0	1	0	0	11	32551.1
Single-Family Detached	Other Fuel	SC	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Detached	Propane	SC	1940s	0	0.801773	0	0.198227	0	0	0	13	33693.9
Single-Family Detached	Wood	SC	1940s	0	0.0620835	0	0.937917	0	0	0	19	28838
Single-Family Detached	Electricity	SC	1950s	0.562421	0.317793	0.00577098	0.114014	0	9	61778.9	67	637991
Single-Family Detached	Fuel Oil	SC	1950s	0	0.758659	0	0.241341	0	0	0	15	98721.2
Single-Family Detached	Natural Gas	SC	1950s	0	0.937365	0	0.0626347	0	6	39105.6	89	635412
Single-Family Detached	None	SC	1950s	0	0	0	0	1	0	0	15	153709
Single-Family Detached	Other Fuel	SC	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Detached	Propane	SC	1950s	0	0.751049	0	0.248951	0	1	6355.98	23	151953
Single-Family Detached	Wood	SC	1950s	0	0.107326	0	0.892674	0	0	0	25	155305
Single-Family Detached	Electricity	SC	1960s	0.935761	0.0642391	0	0	0	17	103224	17	103224
Single-Family Detached	Fuel Oil	SC	1960s	0	0.764321	0	0.235679	0	0	0	13	82575.6
Single-Family Detached	Natural Gas	SC	1960s	0	0.937457	0	0.0625434	0	9	52130.9	85	573070
Single-Family Detached	None	SC	1960s	0	0	0	0	1	0	0	11	126917
Single-Family Detached	Other Fuel	SC	1960s	0	0.203894	0	0.796106	0	0	0	22	139284
Single-Family Detached	Propane	SC	1960s	0	0.876811	0	0.123189	0	1	6075.26	24	157979
Single-Family Detached	Wood	SC	1960s	0	0.203894	0	0.796106	0	1	5628.93	22	139284
Single-Family Detached	Electricity	SC	1970s	0.603685	0.231825	0	0.16449	0	13	77125.1	13	77125.1
Single-Family Detached	Fuel Oil	SC	1970s	0	0.72345	0	0.27655	0	1	5778.72	12	71350.7
Single-Family Detached	Natural Gas	SC	1970s	0	0.954365	0	0.0456347	0	7	38457.2	70	427553
Single-Family Detached	None	SC	1970s	0	0	0	0	1	0	0	11	127752
Single-Family Detached	Other Fuel	SC	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Detached	Propane	SC	1970s	0	0.601009	0	0.398991	0	2	12686.3	13	111447
Single-Family Detached	Wood	SC	1970s	0	0.174372	0	0.825628	0	0	0	13	78782
Single-Family Detached	Electricity	SC	1980s	0.83987	0.106544	0.0535862	0	0	17	101109	17	101109
Single-Family Detached	Fuel Oil	SC	1980s	0	0.726166	0	0.273834	0	0	0	24	153895
Single-Family Detached	Natural Gas	SC	1980s	0	0.964194	0	0.0358055	0	7	38624.7	77	532678
Single-Family Detached	None	SC	1980s	0	0	0	0	1	1	5509.66	17	199835
Single-Family Detached	Other Fuel	SC	1980s	0	0.0846033	0	0.915397	0	0	0	11	72307.2
Single-Family Detached	Propane	SC	1980s	0	0.757933	0	0.242067	0	2	12759.8	12	78136.7
Single-Family Detached	Wood	SC	1980s	0	0.0994348	0	0.900565	0	0	0	10	61522
Single-Family Detached	Electricity	SC	1990s	0.69735	0.169419	0.0646263	0.0686047	0	17	104714	17	104714
Single-Family Detached	Fuel Oil	SC	1990s	0	0.796669	0	0.203331	0	0	0	18	110781
Single-Family Detached	Natural Gas	SC	1990s	0	0.968284	0	0.0317157	0	8	47322.2	125	912824
Single-Family Detached	None	SC	1990s	0	0	0	0	1	0	0	16	191777
Single-Family Detached	Other Fuel	SC	1990s	0	0	0	1	0	0	0	10	69923.5
Single-Family Detached	Propane	SC	1990s	0	0.727519	0	0.272481	0	2	13034.1	12	73660.9
Single-Family Detached	Wood	SC	1990s	0	0	0	1	0	1	6678.24	10	69923.5
Single-Family Detached	Electricity	SC	2000s	0.749633	0.220537	0	0.0298306	0	31	161304	31	161304
Single-Family Detached	Fuel Oil	SC	2000s	0	0.863429	0	0.136571	0	0	0	22	109272
Single-Family Detached	Natural Gas	SC	2000s	0	0.911016	0	0.0889844	0	11	53126.3	11	53126.3
Single-Family Detached	None	SC	2000s	0	0	0	0	1	0	0	18	193074
Single-Family Detached	Other Fuel	SC	2000s	0	0	0	1	0	0	0	12	62893.2
Single-Family Detached	Propane	SC	2000s	0	0.819919	0	0.180081	0	3	16198.4	15	82870.2
Single-Family Detached	Wood	SC	2000s	0	0	0	1	0	1	5872.71	12	62893.2
Single-Family Detached	Electricity	SC	2010s	0.884019	0.115981	0	0	0	18	89899.4	18	89899.4
Single-Family Detached	Fuel Oil	SC	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Detached	Natural Gas	SC	2010s	0	1	0	0	0	27	129893	27	129893
Single-Family Detached	None	SC	2010s	0	0	0	0	1	0	0	13	129388
Single-Family Detached	Other Fuel	SC	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Detached	Propane	SC	2010s	0	0.819977	0	0.180023	0	0	0	17	113158
Single-Family Detached	Wood	SC	2010s	0	0.0802808	0	0.919719	0	0	0	19	102682
Single-Family Detached	Electricity	SC	<1940	0.408405	0.373142	0.0742355	0.144218	0	4	18733.9	44	307882
Single-Family Detached	Fuel Oil	SC	<1940	0	0.747184	0	0.252816	0	0	0	12	60558.8
Single-Family Detached	Natural Gas	SC	<1940	0	0.782583	0	0.217417	0	8	41674.6	106	510445
Single-Family Detached	None	SC	<1940	0	0	0	0	1	0	0	11	84119.4
Single-Family Detached	Other Fuel	SC	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Single-Family Detached	Propane	SC	<1940	0	0.801773	0	0.198227	0	0	0	13	87072.6
Single-Family Detached	Wood	SC	<1940	0	0.0620835	0	0.937917	0	0	0	19	74524
Mobile Home	Electricity	SD	1940s	0.222519	0.312799	0.119464	0.345218	0	0	0	24	27366.8
Mobile Home	Fuel Oil	SD	1940s	0	0.841802	0	0.158198	0	0	0	53	72976.8
Mobile Home	Natural Gas	SD	1940s	0	0.870692	0	0.129308	0	0	0	197	311619
Mobile Home	None	SD	1940s	0	0	0	0	1	0	0	77	520210
Mobile Home	Other Fuel	SD	1940s	0	0.144735	0	0.855265	0	0	0	22	52318.9
Mobile Home	Propane	SD	1940s	0	0.837078	0	0.162922	0	0	0	48	67308.4
Mobile Home	Wood	SD	1940s	0	0.144735	0	0.855265	0	0	0	22	52318.9
Mobile Home	Electricity	SD	1950s	0.172437	0.390234	0	0.437329	0	0	0	12	37422
Mobile Home	Fuel Oil	SD	1950s	0	0.5805	0	0.4195	0	0	0	13	47976.3
Mobile Home	Natural Gas	SD	1950s	0	0.971628	0	0.0283723	0	0	0	136	660595
Mobile Home	None	SD	1950s	0	0	0	0	1	0	0	77	520210
Mobile Home	Other Fuel	SD	1950s	0	0.13651	0	0.86349	0	0	0	23	198821
Mobile Home	Propane	SD	1950s	0	0.640099	0	0.359901	0	0	0	12	43509.2
Mobile Home	Wood	SD	1950s	0	0.13651	0	0.86349	0	0	0	23	198821
Mobile Home	Electricity	SD	1960s	0.268154	0.201221	0	0.530625	0	0	0	14	65064.8
Mobile Home	Fuel Oil	SD	1960s	0	0.60627	0	0.39373	0	0	0	18	62980.7
Mobile Home	Natural Gas	SD	1960s	0	0.931189	0	0.0688113	0	0	0	115	531795
Mobile Home	None	SD	1960s	0	0	0	0	1	0	0	136	786693
Mobile Home	Other Fuel	SD	1960s	0	0.091797	0	0.908203	0	0	0	16	110762
Mobile Home	Propane	SD	1960s	0	0.600844	0	0.399156	0	0	0	17	62124.7
Mobile Home	Wood	SD	1960s	0	0.091797	0	0.908203	0	0	0	16	110762
Mobile Home	Electricity	SD	1970s	0.249102	0.454078	0	0.296819	0	0	0	49	213734
Mobile Home	Fuel Oil	SD	1970s	0	0.754292	0	0.245708	0	0	0	31	124157
Mobile Home	Natural Gas	SD	1970s	0	0.980897	0	0.0191031	0	2	4038.52	160	610723
Mobile Home	None	SD	1970s	0	0	0	0	1	0	0	136	786693
Mobile Home	Other Fuel	SD	1970s	0	0.0189361	0	0.981064	0	0	0	13	87544.5
Mobile Home	Propane	SD	1970s	0	0.7394	0	0.2606	0	1	1935.68	29	117062
Mobile Home	Wood	SD	1970s	0	0.0189361	0	0.981064	0	0	0	13	87544.5
Mobile Home	Electricity	SD	1980s	0.297354	0.560029	0	0.142617	0	0	0	35	118437
Mobile Home	Fuel Oil	SD	1980s	0	0.708579	0	0.291421	0	1	2289.1	15	41079.8
Mobile Home	Natural Gas	SD	1980s	0	0.998011	0	0.00198889	0	0	0	90	390528
Mobile Home	None	SD	1980s	0	0	0	0	1	0	0	139	843203
Mobile Home	Other Fuel	SD	1980s	0	0.256606	0	0.743394	0	0	0	15	116132
Mobile Home	Propane	SD	1980s	0	0.750393	0	0.249607	0	0	0	14	38790.7
Mobile Home	Wood	SD	1980s	0	0.256606	0	0.743394	0	0	0	15	116132
Mobile Home	Electricity	SD	1990s	0.276414	0.528703	0	0.194883	0	1	1977.05	30	166408
Mobile Home	Fuel Oil	SD	1990s	0	0.902981	0	0.0970191	0	0	0	29	128735
Mobile Home	Natural Gas	SD	1990s	0	0.984629	0	0.0153713	0	0	0	137	666223
Mobile Home	None	SD	1990s	0	0	0	0	1	0	0	139	843203
Mobile Home	Other Fuel	SD	1990s	0	0.256606	0	0.743394	0	0	0	15	116132
Mobile Home	Propane	SD	1990s	0	0.902292	0	0.0977081	0	1	2107.42	28	127827
Mobile Home	Wood	SD	1990s	0	0.256606	0	0.743394	0	0	0	15	116132
Mobile Home	Electricity	SD	2000s	0.36534	0.434995	0	0.199665	0	0	0	48	202240
Mobile Home	Fuel Oil	SD	2000s	0	0.897007	0	0.102993	0	0	0	25	108110
Mobile Home	Natural Gas	SD	2000s	0	1	0	0	0	1	1895.54	142	475638
Mobile Home	None	SD	2000s	0	0	0	0	1	0	0	115	716729
Mobile Home	Other Fuel	SD	2000s	0	0.201339	0	0.798661	0	0	0	13	76043
Mobile Home	Propane	SD	2000s	0	0.891428	0	0.108572	0	0	0	24	102555
Mobile Home	Wood	SD	2000s	0	0.201339	0	0.798661	0	0	0	13	76043
Mobile Home	Electricity	SD	2010s	0.381934	0.454452	0.0232411	0.140372	0	0	0	39	152110
Mobile Home	Fuel Oil	SD	2010s	0	0.57574	0	0.42426	0	0	0	19	55367.9
Mobile Home	Natural Gas	SD	2010s	0	0.949237	0	0.0507628	0	1	1932.05	82	252507
Mobile Home	None	SD	2010s	0	0	0	0	1	0	0	115	716729
Mobile Home	Other Fuel	SD	2010s	0	0.201339	0	0.798661	0	0	0	13	76043
Mobile Home	Propane	SD	2010s	0	0.584171	0	0.415829	0	0	0	18	54568.9
Mobile Home	Wood	SD	2010s	0	0.201339	0	0.798661	0	0	0	13	76043
Mobile Home	Electricity	SD	<1940	0.222519	0.312799	0.119464	0.345218	0	0	0	24	70722
Mobile Home	Fuel Oil	SD	<1940	0	0.841802	0	0.158198	0	0	0	53	188589
Mobile Home	Natural Gas	SD	<1940	0	0.870692	0	0.129308	0	0	0	197	805296
Mobile Home	None	SD	<1940	0	0	0	0	1	0	0	77	520210
Mobile Home	Other Fuel	SD	<1940	0	0.144735	0	0.855265	0	0	0	22	135204
Mobile Home	Propane	SD	<1940	0	0.837078	0	0.162922	0	0	0	48	173940
Mobile Home	Wood	SD	<1940	0	0.144735	0	0.855265	0	0	0	22	135204
Multi-Family with 2 - 4 Units	Electricity	SD	1940s	0	0.560681	0	0.439319	0	0	0	12	27796.3
Multi-Family with 2 - 4 Units	Fuel Oil	SD	1940s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Natural Gas	SD	1940s	0	0.772063	0	0.227937	0	0	0	17	38170.5
Multi-Family with 2 - 4 Units	None	SD	1940s	0	0	0	0	1	0	0	32	344131
Multi-Family with 2 - 4 Units	Other Fuel	SD	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	SD	1940s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Wood	SD	1940s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	SD	1950s	0.176435	0.428172	0	0.395393	0	0	0	18	178981
Multi-Family with 2 - 4 Units	Fuel Oil	SD	1950s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Natural Gas	SD	1950s	0	0.693613	0	0.306387	0	0	0	14	177362
Multi-Family with 2 - 4 Units	None	SD	1950s	0	0	0	0	1	0	0	32	344131
Multi-Family with 2 - 4 Units	Other Fuel	SD	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Propane	SD	1950s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Wood	SD	1950s	0	0.290043	0	0.709957	0	0	0	75	564178
Multi-Family with 2 - 4 Units	Electricity	SD	1960s	0.159168	0.240458	0	0.600374	0	0	0	26	314394
Multi-Family with 2 - 4 Units	Fuel Oil	SD	1960s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Natural Gas	SD	1960s	0	0.742138	0	0.257862	0	0	0	10	75763.9
Multi-Family with 2 - 4 Units	None	SD	1960s	0	0	0	0	1	0	0	92	888481
Multi-Family with 2 - 4 Units	Other Fuel	SD	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	SD	1960s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Wood	SD	1960s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	SD	1970s	0.119041	0.336953	0	0.544006	0	2	5831.42	29	152499
Multi-Family with 2 - 4 Units	Fuel Oil	SD	1970s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Natural Gas	SD	1970s	0	0.645348	0	0.354652	0	0	0	18	156069
Multi-Family with 2 - 4 Units	None	SD	1970s	0	0	0	0	1	0	0	92	888481
Multi-Family with 2 - 4 Units	Other Fuel	SD	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Propane	SD	1970s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Wood	SD	1970s	0	0.294574	0	0.705426	0	0	0	38	278982
Multi-Family with 2 - 4 Units	Electricity	SD	1980s	0.156459	0.33457	0.082227	0.426744	0	0	0	28	223064
Multi-Family with 2 - 4 Units	Fuel Oil	SD	1980s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Natural Gas	SD	1980s	0	0.709592	0	0.290408	0	0	0	19	140492
Multi-Family with 2 - 4 Units	None	SD	1980s	0	0	0	0	1	0	0	84	965118
Multi-Family with 2 - 4 Units	Other Fuel	SD	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	SD	1980s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Wood	SD	1980s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Electricity	SD	1990s	0.32478	0.397866	0	0.277354	0	1	2933.67	10	66909.3
Multi-Family with 2 - 4 Units	Fuel Oil	SD	1990s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Natural Gas	SD	1990s	0	0.908466	0	0.0915341	0	0	0	26	308002
Multi-Family with 2 - 4 Units	None	SD	1990s	0	0	0	0	1	0	0	84	965118
Multi-Family with 2 - 4 Units	Other Fuel	SD	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
Multi-Family with 2 - 4 Units	Propane	SD	1990s	0	0.333146	0	0.666854	0	0	0	19	118077
Multi-Family with 2 - 4 Units	Wood	SD	1990s	0	0.411695	0	0.588305	0	0	0	24	144934
