Dependency=Clothes Washer Presence	Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=Tenure	Dependency=Vintage	Option=EnergyStar	Option=None	Option=Standard	Option=Void	source_count	source_weight	fallback_count	fallback_weight
Yes	400%+	Multi-Family with 5+ Units	Not Available	1950s	0	0	0	1	1.87624	14263.6	1.87624	14263.6
Yes	400%+	Multi-Family with 5+ Units	Not Available	1960s	0	0	0	1	3.48445	29427	3.48445	29427
Yes	400%+	Multi-Family with 5+ Units	Not Available	1970s	0	0	0	1	10.3193	79145	10.3193	79145
Yes	400%+	Multi-Family with 5+ Units	Not Available	1980s	0	0	0	1	12.0616	107381	12.0616	107381
Yes	400%+	Multi-Family with 5+ Units	Not Available	1990s	0	0	0	1	11.0564	96885.9	11.0564	96885.9
Yes	400%+	Multi-Family with 5+ Units	Not Available	2000s	0	0	0	1	18.0923	138807	18.0923	138807
Yes	400%+	Multi-Family with 5+ Units	Not Available	2010s	0	0	0	1	20.1696	134937	20.1696	134937
Yes	400%+	Multi-Family with 5+ Units	Not Available	<1940	0	0	0	1	5.4277	31409	5.4277	31409
Yes	400%+	Multi-Family with 5+ Units	Owner	1940s	0.452341	0	0.547659	0	0.273718	679.664	0.273718	679.664
Yes	400%+	Multi-Family with 5+ Units	Owner	1950s	0.435427	0	0.564573	0	0.0946187	797.626	0.0946187	797.626
Yes	400%+	Multi-Family with 5+ Units	Owner	1960s	0.433424	0	0.566576	0	0.17572	1645.57	0.17572	1645.57
Yes	400%+	Multi-Family with 5+ Units	Owner	1970s	0.439264	0	0.560736	0	0.520403	4425.84	0.520403	4425.84
Yes	400%+	Multi-Family with 5+ Units	Owner	1980s	0.443164	0	0.556836	0	0.608263	6004.81	0.608263	6004.81
Yes	400%+	Multi-Family with 5+ Units	Owner	1990s	0.443095	0	0.556905	0	0.557575	5417.92	0.557575	5417.92
Yes	400%+	Multi-Family with 5+ Units	Owner	2000s	0.444673	0	0.555327	0	0.912395	7762.17	0.912395	7762.17
Yes	400%+	Multi-Family with 5+ Units	Owner	2010s	0.436554	0	0.563446	0	1.01715	7545.74	1.01715	7545.74
Yes	400%+	Multi-Family with 5+ Units	Owner	<1940	0.452341	0	0.547659	0	0.273718	1756.41	0.273718	1756.41
Yes	400%+	Multi-Family with 5+ Units	Renter	1940s	0.39638	0	0.60362	0	3.26041	7085.47	3.26041	7085.47
Yes	400%+	Multi-Family with 5+ Units	Renter	1950s	0.380106	0	0.619894	0	1.12706	8315.23	1.12706	8315.23
Yes	400%+	Multi-Family with 5+ Units	Renter	1960s	0.378187	0	0.621813	0	2.0931	17155	2.0931	17155
Yes	400%+	Multi-Family with 5+ Units	Renter	1970s	0.383787	0	0.616213	0	6.19881	46139.2	6.19881	46139.2
Yes	400%+	Multi-Family with 5+ Units	Renter	1980s	0.387535	0	0.612465	0	7.24536	62599.9	7.24536	62599.9
Yes	400%+	Multi-Family with 5+ Units	Renter	1990s	0.387468	0	0.612532	0	6.64158	56481.6	6.64158	56481.6
Yes	400%+	Multi-Family with 5+ Units	Renter	2000s	0.388987	0	0.611013	0	10.868	80920.3	10.868	80920.3
Yes	400%+	Multi-Family with 5+ Units	Renter	2010s	0.381186	0	0.618814	0	12.1158	78664.1	12.1158	78664.1
Yes	400%+	Multi-Family with 5+ Units	Renter	<1940	0.39638	0	0.60362	0	3.26041	18310.5	3.26041	18310.5
Yes	400%+	Single-Family Attached	Not Available	1940s	0	0	0	1	21.6113	27074.4	21.6113	27074.4
Yes	400%+	Single-Family Attached	Not Available	1950s	0	0	0	1	7.8286	33402.4	7.8286	33402.4
Yes	400%+	Single-Family Attached	Not Available	1960s	0	0	0	1	12.4596	50333.1	12.4596	50333.1
Yes	400%+	Single-Family Attached	Not Available	1970s	0	0	0	1	23.7063	85770.6	23.7063	85770.6
Yes	400%+	Single-Family Attached	Not Available	1980s	0	0	0	1	31.976	111872	31.976	111872
Yes	400%+	Single-Family Attached	Not Available	1990s	0	0	0	1	24.6987	97013	24.6987	97013
Yes	400%+	Single-Family Attached	Not Available	2000s	0	0	0	1	35.5043	123201	35.5043	123201
Yes	400%+	Single-Family Attached	Not Available	2010s	0	0	0	1	21.7216	63475.9	21.7216	63475.9
Yes	400%+	Single-Family Attached	Not Available	<1940	0	0	0	1	21.6113	69966.4	21.6113	69966.4
Yes	400%+	Single-Family Attached	Owner	1940s	0.435638	0	0.564362	0	13.0457	16746.5	13.0457	16746.5
Yes	400%+	Single-Family Attached	Owner	1950s	0.423186	0	0.576814	0	4.72574	20660.6	4.72574	20660.6
Yes	400%+	Single-Family Attached	Owner	1960s	0.429477	0	0.570523	0	7.52125	31132.9	7.52125	31132.9
Yes	400%+	Single-Family Attached	Owner	1970s	0.433676	0	0.566324	0	14.3103	53052.3	14.3103	53052.3
Yes	400%+	Single-Family Attached	Owner	1980s	0.449696	0	0.550304	0	19.3023	69197	19.3023	69197
Yes	400%+	Single-Family Attached	Owner	1990s	0.446497	0	0.553503	0	14.9094	60006.1	14.9094	60006.1
Yes	400%+	Single-Family Attached	Owner	2000s	0.448833	0	0.551167	0	21.4322	76204.5	21.4322	76204.5
Yes	400%+	Single-Family Attached	Owner	2010s	0.445094	0	0.554906	0	13.1123	39262.2	13.1123	39262.2
Yes	400%+	Single-Family Attached	Owner	<1940	0.435638	0	0.564362	0	13.0457	43276.8	13.0457	43276.8
Yes	400%+	Single-Family Attached	Renter	1940s	0.380309	0	0.619691	0	1.0727	1234.44	1.0727	1234.44
Yes	400%+	Single-Family Attached	Renter	1950s	0.368405	0	0.631595	0	0.388581	1522.97	0.388581	1522.97
Yes	400%+	Single-Family Attached	Renter	1960s	0.37441	0	0.62559	0	0.618446	2294.91	0.618446	2294.91
Yes	400%+	Single-Family Attached	Renter	1970s	0.378428	0	0.621572	0	1.17669	3910.67	1.17669	3910.67
Yes	400%+	Single-Family Attached	Renter	1980s	0.393827	0	0.606173	0	1.58716	5100.76	1.58716	5100.76
Yes	400%+	Single-Family Attached	Renter	1990s	0.390743	0	0.609257	0	1.22595	4423.27	1.22595	4423.27
Yes	400%+	Single-Family Attached	Renter	2000s	0.392995	0	0.607005	0	1.7623	5617.3	1.7623	5617.3
Yes	400%+	Single-Family Attached	Renter	2010s	0.389392	0	0.610608	0	1.07817	2894.15	1.07817	2894.15
Yes	400%+	Single-Family Attached	Renter	<1940	0.380309	0	0.619691	0	1.0727	3190.09	1.0727	3190.09
Yes	400%+	Single-Family Detached	Not Available	1940s	0	0	0	1	207.897	359791	207.897	359791
Yes	400%+	Single-Family Detached	Not Available	1950s	0	0	0	1	148.545	957219	148.545	957219
Yes	400%+	Single-Family Detached	Not Available	1960s	0	0	0	1	143.2	803357	143.2	803357
Yes	400%+	Single-Family Detached	Not Available	1970s	0	0	0	1	194.757	1.01886e+06	194.757	1.01886e+06
Yes	400%+	Single-Family Detached	Not Available	1980s	0	0	0	1	156.229	843898	156.229	843898
Yes	400%+	Single-Family Detached	Not Available	1990s	0	0	0	1	175.938	1.04374e+06	175.938	1.04374e+06
Yes	400%+	Single-Family Detached	Not Available	2000s	0	0	0	1	199.657	983750	199.657	983750
Yes	400%+	Single-Family Detached	Not Available	2010s	0	0	0	1	117.144	548559	117.144	548559
Yes	400%+	Single-Family Detached	Not Available	<1940	0	0	0	1	207.897	929783	207.897	929783
Yes	400%+	Single-Family Detached	Owner	1940s	0.435967	0	0.564033	0	185.807	320855	185.807	320855
Yes	400%+	Single-Family Detached	Owner	1950s	0.431473	0	0.568527	0	132.762	853628	132.762	853628
Yes	400%+	Single-Family Detached	Owner	1960s	0.438354	0	0.561646	0	127.985	716418	127.985	716418
Yes	400%+	Single-Family Detached	Owner	1970s	0.440997	0	0.559003	0	174.063	908601	174.063	908601
Yes	400%+	Single-Family Detached	Owner	1980s	0.440186	0	0.559814	0	139.629	752571	139.629	752571
Yes	400%+	Single-Family Detached	Owner	1990s	0.449718	0	0.550282	0	157.244	930787	157.244	930787
Yes	400%+	Single-Family Detached	Owner	2000s	0.448877	0	0.551123	0	178.442	877288	178.442	877288
Yes	400%+	Single-Family Detached	Owner	2010s	0.452352	0	0.547648	0	104.697	489194	104.697	489194
Yes	400%+	Single-Family Detached	Owner	<1940	0.435967	0	0.564033	0	185.807	829162	185.807	829162
Yes	400%+	Single-Family Detached	Renter	1940s	0.380624	0	0.619376	0	0.619953	1114.61	0.619953	1114.61
Yes	400%+	Single-Family Detached	Renter	1950s	0.376319	0	0.623681	0	0.442966	2965.41	0.442966	2965.41
Yes	400%+	Single-Family Detached	Renter	1960s	0.382913	0	0.617087	0	0.427027	2488.76	0.427027	2488.76
Yes	400%+	Single-Family Detached	Renter	1970s	0.385451	0	0.614549	0	0.58077	3156.38	0.58077	3156.38
Yes	400%+	Single-Family Detached	Renter	1980s	0.384672	0	0.615328	0	0.465878	2614.35	0.465878	2614.35
Yes	400%+	Single-Family Detached	Renter	1990s	0.393848	0	0.606152	0	0.524652	3233.45	0.524652	3233.45
Yes	400%+	Single-Family Detached	Renter	2000s	0.393037	0	0.606963	0	0.59538	3047.6	0.59538	3047.6
Yes	400%+	Single-Family Detached	Renter	2010s	0.39639	0	0.60361	0	0.349325	1699.41	0.349325	1699.41
Yes	400%+	Single-Family Detached	Renter	<1940	0.380624	0	0.619376	0	0.619953	2880.42	0.619953	2880.42
Yes	Not Available	Mobile Home	Not Available	1940s	0.413214	0	0.586786	0	3.78077	11448.8	978.748	1.95775e+06
Yes	Not Available	Mobile Home	Not Available	1950s	0.346321	0	0.653679	0	8.50674	60713.5	8.50674	60713.5
Yes	Not Available	Mobile Home	Not Available	1960s	0.337647	0	0.662353	0	19.3765	141400	19.3765	141400
Yes	Not Available	Mobile Home	Not Available	1970s	0.348562	0	0.651438	0	87.903	607531	87.903	607531
Yes	Not Available	Mobile Home	Not Available	1980s	0.364439	0	0.635561	0	77.9784	592958	77.9784	592958
Yes	Not Available	Mobile Home	Not Available	1990s	0.381587	0	0.618413	0	114.841	899772	114.841	899772
Yes	Not Available	Mobile Home	Not Available	2000s	0.382789	0	0.617211	0	71.3621	457758	71.3621	457758
Yes	Not Available	Mobile Home	Not Available	2010s	0.382905	0	0.617095	0	39.2255	286969	39.2255	286969
Yes	Not Available	Mobile Home	Not Available	<1940	0.413214	0	0.586786	0	3.78077	29586.4	978.748	5.05926e+06
Yes	Not Available	Mobile Home	Owner	1940s	0	0	0	1	2.34183	7101.81	606.24	1.21441e+06
Yes	Not Available	Mobile Home	Owner	1950s	0	0	0	1	5.26911	37661.1	5.26911	37661.1
Yes	Not Available	Mobile Home	Owner	1960s	0	0	0	1	12.0019	87712	12.0019	87712
Yes	Not Available	Mobile Home	Owner	1970s	0	0	0	1	54.4474	376857	54.4474	376857
Yes	Not Available	Mobile Home	Owner	1980s	0	0	0	1	48.3002	367817	48.3002	367817
Yes	Not Available	Mobile Home	Owner	1990s	0	0	0	1	71.133	558137	71.133	558137
Yes	Not Available	Mobile Home	Owner	2000s	0	0	0	1	44.202	283952	44.202	283952
Yes	Not Available	Mobile Home	Owner	2010s	0	0	0	1	24.2964	178010	24.2964	178010
Yes	Not Available	Mobile Home	Owner	<1940	0	0	0	1	2.34183	18352.7	606.24	3.13831e+06
Yes	Not Available	Mobile Home	Renter	1940s	0	0	0	1	0.171493	516.513	44.3952	88323.7
Yes	Not Available	Mobile Home	Renter	1950s	0	0	0	1	0.385858	2739.09	0.385858	2739.09
Yes	Not Available	Mobile Home	Renter	1960s	0	0	0	1	0.8789	6379.28	0.8789	6379.28
Yes	Not Available	Mobile Home	Renter	1970s	0	0	0	1	3.9872	27408.8	3.9872	27408.8
Yes	Not Available	Mobile Home	Renter	1980s	0	0	0	1	3.53704	26751.3	3.53704	26751.3
Yes	Not Available	Mobile Home	Renter	1990s	0	0	0	1	5.20909	40593.2	5.20909	40593.2
Yes	Not Available	Mobile Home	Renter	2000s	0	0	0	1	3.23692	20651.8	3.23692	20651.8
Yes	Not Available	Mobile Home	Renter	2010s	0	0	0	1	1.77924	12946.6	1.77924	12946.6
Yes	Not Available	Mobile Home	Renter	<1940	0	0	0	1	0.171493	1334.79	44.3952	228249
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	1940s	0.389126	0	0.610874	0	54.7958	146332	54.7958	146332
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	1950s	0.391648	0	0.608352	0	11.5828	106663	11.5828	106663
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	1960s	0.374081	0	0.625919	0	22.2747	214361	22.2747	214361
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	1970s	0.372557	0	0.627443	0	36.085	325515	36.085	325515
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	1980s	0.375596	0	0.624404	0	36.5305	340844	36.5305	340844
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	1990s	0.374819	0	0.625181	0	24.5022	227239	24.5022	227239
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	2000s	0.366046	0	0.633954	0	26.2842	220191	26.2842	220191
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	2010s	0.375179	0	0.624821	0	22.2747	165858	22.2747	165858
Yes	Not Available	Multi-Family with 2 - 4 Units	Not Available	<1940	0.389126	0	0.610874	0	54.7958	378156	54.7958	378156
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	1940s	0	0	0	1	0.800013	2150.5	0.800013	2150.5
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	1950s	0	0	0	1	0.169108	1567.52	0.169108	1567.52
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	1960s	0	0	0	1	0.325209	3150.24	0.325209	3150.24
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	1970s	0	0	0	1	0.526838	4783.77	0.526838	4783.77
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	1980s	0	0	0	1	0.533342	5009.05	0.533342	5009.05
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	1990s	0	0	0	1	0.357729	3339.51	0.357729	3339.51
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	2000s	0	0	0	1	0.383746	3235.92	0.383746	3235.92
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	2010s	0	0	0	1	0.325209	2437.44	0.325209	2437.44
Yes	Not Available	Multi-Family with 2 - 4 Units	Owner	<1940	0	0	0	1	0.800013	5557.38	0.800013	5557.38
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	1940s	0	0	0	1	42.3538	113004	42.3538	113004
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	1950s	0	0	0	1	8.95283	82369.8	8.95283	82369.8
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	1960s	0	0	0	1	17.217	165538	17.217	165538
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	1970s	0	0	0	1	27.8915	251377	27.8915	251377
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	1980s	0	0	0	1	28.2359	263214	28.2359	263214
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	1990s	0	0	0	1	18.9387	175484	18.9387	175484
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	2000s	0	0	0	1	20.316	170040	20.316	170040
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	2010s	0	0	0	1	17.217	128082	17.217	128082
Yes	Not Available	Multi-Family with 2 - 4 Units	Renter	<1940	0	0	0	1	42.3538	292028	42.3538	292028
Yes	Not Available	Multi-Family with 5+ Units	Not Available	1940s	0.395502	0	0.604498	0	36.2599	98814.4	36.2599	98814.4
Yes	Not Available	Multi-Family with 5+ Units	Not Available	1950s	0.379242	0	0.620758	0	12.5343	115965	12.5343	115965
Yes	Not Available	Multi-Family with 5+ Units	Not Available	1960s	0.377324	0	0.622676	0	23.2779	239245	23.2779	239245
Yes	Not Available	Multi-Family with 5+ Units	Not Available	1970s	0.38292	0	0.61708	0	68.9385	643460	68.9385	643460
Yes	Not Available	Multi-Family with 5+ Units	Not Available	1980s	0.386665	0	0.613335	0	80.5775	873023	80.5775	873023
Yes	Not Available	Multi-Family with 5+ Units	Not Available	1990s	0.386598	0	0.613402	0	73.8627	787696	73.8627	787696
Yes	Not Available	Multi-Family with 5+ Units	Not Available	2000s	0.388115	0	0.611885	0	120.866	1.12852e+06	120.866	1.12852e+06
Yes	Not Available	Multi-Family with 5+ Units	Not Available	2010s	0.380321	0	0.619679	0	134.743	1.09705e+06	134.743	1.09705e+06
Yes	Not Available	Multi-Family with 5+ Units	Not Available	<1940	0.395502	0	0.604498	0	36.2599	255359	36.2599	255359
Yes	Not Available	Multi-Family with 5+ Units	Owner	1940s	0	0	0	1	0.703701	1926.5	0.703701	1926.5
Yes	Not Available	Multi-Family with 5+ Units	Owner	1950s	0	0	0	1	0.243255	2260.87	0.243255	2260.87
Yes	Not Available	Multi-Family with 5+ Units	Owner	1960s	0	0	0	1	0.451759	4664.36	0.451759	4664.36
Yes	Not Available	Multi-Family with 5+ Units	Owner	1970s	0	0	0	1	1.3379	12545	1.3379	12545
Yes	Not Available	Multi-Family with 5+ Units	Owner	1980s	0	0	0	1	1.56378	17020.6	1.56378	17020.6
Yes	Not Available	Multi-Family with 5+ Units	Owner	1990s	0	0	0	1	1.43347	15357	1.43347	15357
Yes	Not Available	Multi-Family with 5+ Units	Owner	2000s	0	0	0	1	2.34567	22001.8	2.34567	22001.8
Yes	Not Available	Multi-Family with 5+ Units	Owner	2010s	0	0	0	1	2.61499	21388.3	2.61499	21388.3
Yes	Not Available	Multi-Family with 5+ Units	Owner	<1940	0	0	0	1	0.703701	4978.52	0.703701	4978.52
Yes	Not Available	Multi-Family with 5+ Units	Renter	1940s	0	0	0	1	26.8608	73146.3	26.8608	73146.3
Yes	Not Available	Multi-Family with 5+ Units	Renter	1950s	0	0	0	1	9.28523	85841.6	9.28523	85841.6
Yes	Not Available	Multi-Family with 5+ Units	Renter	1960s	0	0	0	1	17.244	177099	17.244	177099
Yes	Not Available	Multi-Family with 5+ Units	Renter	1970s	0	0	0	1	51.0688	476314	51.0688	476314
Yes	Not Available	Multi-Family with 5+ Units	Renter	1980s	0	0	0	1	59.6907	646245	59.6907	646245
Yes	Not Available	Multi-Family with 5+ Units	Renter	1990s	0	0	0	1	54.7165	583083	54.7165	583083
Yes	Not Available	Multi-Family with 5+ Units	Renter	2000s	0	0	0	1	89.5361	835375	89.5361	835375
Yes	Not Available	Multi-Family with 5+ Units	Renter	2010s	0	0	0	1	99.8162	812082	99.8162	812082
Yes	Not Available	Multi-Family with 5+ Units	Renter	<1940	0	0	0	1	26.8608	189027	26.8608	189027
Yes	Not Available	Single-Family Attached	Not Available	1940s	0.402278	0	0.597722	0	95.0739	142146	95.0739	142146
Yes	Not Available	Single-Family Attached	Not Available	1950s	0.39012	0	0.60988	0	34.44	175370	34.44	175370
Yes	Not Available	Single-Family Attached	Not Available	1960s	0.396257	0	0.603743	0	54.813	264259	54.813	264259
Yes	Not Available	Single-Family Attached	Not Available	1970s	0.400359	0	0.599641	0	104.29	450314	104.29	450314
Yes	Not Available	Single-Family Attached	Not Available	1980s	0.416053	0	0.583947	0	140.671	587352	140.671	587352
Yes	Not Available	Single-Family Attached	Not Available	1990s	0.412913	0	0.587087	0	108.656	509339	108.656	509339
Yes	Not Available	Single-Family Attached	Not Available	2000s	0.415206	0	0.584794	0	156.193	646832	156.193	646832
Yes	Not Available	Single-Family Attached	Not Available	2010s	0.411538	0	0.588462	0	95.559	333262	95.559	333262
Yes	Not Available	Single-Family Attached	Not Available	<1940	0.402278	0	0.597722	0	95.0739	367339	95.0739	367339
Yes	Not Available	Single-Family Attached	Owner	1940s	0	0	0	1	37.5454	54768.2	37.5454	54768.2
Yes	Not Available	Single-Family Attached	Owner	1950s	0	0	0	1	13.6006	67569.1	13.6006	67569.1
Yes	Not Available	Single-Family Attached	Owner	1960s	0	0	0	1	21.6461	101818	21.6461	101818
Yes	Not Available	Single-Family Attached	Owner	1970s	0	0	0	1	41.185	173504	41.185	173504
Yes	Not Available	Single-Family Attached	Owner	1980s	0	0	0	1	55.5519	226304	55.5519	226304
Yes	Not Available	Single-Family Attached	Owner	1990s	0	0	0	1	42.909	196246	42.909	196246
Yes	Not Available	Single-Family Attached	Owner	2000s	0	0	0	1	61.6818	249221	61.6818	249221
Yes	Not Available	Single-Family Attached	Owner	2010s	0	0	0	1	37.737	128404	37.737	128404
Yes	Not Available	Single-Family Attached	Owner	<1940	0	0	0	1	37.5454	141534	37.5454	141534
Yes	Not Available	Single-Family Attached	Renter	1940s	0	0	0	1	13.1182	20448.1	13.1182	20448.1
Yes	Not Available	Single-Family Attached	Renter	1950s	0	0	0	1	4.75199	25227.4	4.75199	25227.4
Yes	Not Available	Single-Family Attached	Renter	1960s	0	0	0	1	7.56303	38014.4	7.56303	38014.4
Yes	Not Available	Single-Family Attached	Renter	1970s	0	0	0	1	14.3898	64778.8	14.3898	64778.8
Yes	Not Available	Single-Family Attached	Renter	1980s	0	0	0	1	19.4095	84492.1	19.4095	84492.1
Yes	Not Available	Single-Family Attached	Renter	1990s	0	0	0	1	14.9922	73269.7	14.9922	73269.7
Yes	Not Available	Single-Family Attached	Renter	2000s	0	0	0	1	21.5513	93048.4	21.5513	93048.4
Yes	Not Available	Single-Family Attached	Renter	2010s	0	0	0	1	13.1851	47940.6	13.1851	47940.6
Yes	Not Available	Single-Family Attached	Renter	<1940	0	0	0	1	13.1182	52842.6	13.1182	52842.6
Yes	Not Available	Single-Family Detached	Not Available	1940s	0.414497	0	0.585503	0	742.024	1.53539e+06	742.024	1.53539e+06
Yes	Not Available	Single-Family Detached	Not Available	1950s	0.410063	0	0.589937	0	530.187	4.08488e+06	530.187	4.08488e+06
Yes	Not Available	Single-Family Detached	Not Available	1960s	0.416853	0	0.583147	0	511.11	3.42829e+06	511.11	3.42829e+06
Yes	Not Available	Single-Family Detached	Not Available	1970s	0.419463	0	0.580537	0	695.126	4.34795e+06	695.126	4.34795e+06
Yes	Not Available	Single-Family Detached	Not Available	1980s	0.418662	0	0.581338	0	557.611	3.60129e+06	557.611	3.60129e+06
Yes	Not Available	Single-Family Detached	Not Available	1990s	0.428084	0	0.571916	0	627.958	4.45411e+06	627.958	4.45411e+06
Yes	Not Available	Single-Family Detached	Not Available	2000s	0.427253	0	0.572747	0	712.613	4.1981e+06	712.613	4.1981e+06
Yes	Not Available	Single-Family Detached	Not Available	2010s	0.430691	0	0.569309	0	418.109	2.34095e+06	418.109	2.34095e+06
Yes	Not Available	Single-Family Detached	Not Available	<1940	0.414497	0	0.585503	0	742.024	3.9678e+06	742.024	3.9678e+06
Yes	Not Available	Single-Family Detached	Owner	1940s	0	0	0	1	595.557	1.21627e+06	595.557	1.21627e+06
Yes	Not Available	Single-Family Detached	Owner	1950s	0	0	0	1	425.535	3.23587e+06	425.535	3.23587e+06
Yes	Not Available	Single-Family Detached	Owner	1960s	0	0	0	1	410.223	2.71574e+06	410.223	2.71574e+06
Yes	Not Available	Single-Family Detached	Owner	1970s	0	0	0	1	557.916	3.44426e+06	557.916	3.44426e+06
Yes	Not Available	Single-Family Detached	Owner	1980s	0	0	0	1	447.545	2.85279e+06	447.545	2.85279e+06
Yes	Not Available	Single-Family Detached	Owner	1990s	0	0	0	1	504.006	3.52836e+06	504.006	3.52836e+06
Yes	Not Available	Single-Family Detached	Owner	2000s	0	0	0	1	571.952	3.32556e+06	571.952	3.32556e+06
Yes	Not Available	Single-Family Detached	Owner	2010s	0	0	0	1	335.579	1.8544e+06	335.579	1.8544e+06
Yes	Not Available	Single-Family Detached	Owner	<1940	0	0	0	1	595.557	3.14313e+06	595.557	3.14313e+06
Yes	Not Available	Single-Family Detached	Renter	1940s	0	0	0	1	8.01479	18567.2	8.01479	18567.2
Yes	Not Available	Single-Family Detached	Renter	1950s	0	0	0	1	5.72669	49397.8	5.72669	49397.8
Yes	Not Available	Single-Family Detached	Renter	1960s	0	0	0	1	5.52063	41457.7	5.52063	41457.7
Yes	Not Available	Single-Family Detached	Renter	1970s	0	0	0	1	7.50823	52579.1	7.50823	52579.1
Yes	Not Available	Single-Family Detached	Renter	1980s	0	0	0	1	6.0229	43549.9	6.0229	43549.9
Yes	Not Available	Single-Family Detached	Renter	1990s	0	0	0	1	6.78274	53862.9	6.78274	53862.9
Yes	Not Available	Single-Family Detached	Renter	2000s	0	0	0	1	7.69712	50767	7.69712	50767
Yes	Not Available	Single-Family Detached	Renter	2010s	0	0	0	1	4.5161	28308.7	4.5161	28308.7
Yes	Not Available	Single-Family Detached	Renter	<1940	0	0	0	1	8.01479	47982	8.01479	47982
# Created by: sources\recs\recs2020\tsv_maker.py
# Description: Presence and rated efficiency of the clothes washer.
# Source: Constructed using U.S. EIA 2020 Residential Energy Consumption Survey (RECS) microdata.
# Assumption: The 2020 recs survey does not contain EnergyStar rating of clothes washers.Energystar efficiency distributions with [Geometry Building Type,Federal Poverty Level, Tenure] as dependencies are imported from RECS 2009Due to low sample count, the tsv is constructed by downscaling a dwelling unit sub-tsv with a household sub-tsv. The sub-tsvs have the following dependencies:
